DATE_ID,LOCATION,VISIT_CLASS_ID,UNIQUE_USERS
20231214,m_15144,Pernottante,430
20231214,m_15144,Visitatore,2120
20231214,m_15144,Abitante abituale,2575
20231215,a_15146_52,Pernottante,3044
20231215,a_15146_52,Visitatore,7863
20231215,a_15146_52,Abitante abituale,11123
20231218,m_15165,Pernottante,246
20231218,m_15165,Visitatore,846
20231218,m_15165,Abitante abituale,892
20231219,a_15146_38,Pernottante,7875
20231219,a_15146_38,Abitante abituale,13015
20231219,a_15146_38,Visitatore,18646
20231219,a_15146_70,Pernottante,3861
20231219,a_15146_70,Abitante abituale,14906
20231219,a_15146_70,Visitatore,15612
20231219,m_15204,Pernottante,1314
20231219,m_15204,Visitatore,4650
20231219,m_15204,Abitante abituale,7822
20231220,a_15146_61,Pernottante,12905
20231220,a_15146_61,Abitante abituale,21629
20231220,a_15146_61,Visitatore,36679
20231220,m_15177,Pernottante,818
20231220,m_15177,Visitatore,3079
20231220,m_15177,Abitante abituale,4712
20231221,a_15146_52,Pernottante,2671
20231221,a_15146_52,Visitatore,7630
20231221,a_15146_52,Abitante abituale,10883
20231221,m_15222,Pernottante,1015
20231221,m_15222,Abitante abituale,3812
20231221,m_15222,Visitatore,4269
20231224,a_15146_54,Pernottante,4580
20231224,a_15146_54,Visitatore,8990
20231224,a_15146_54,Abitante abituale,11958
20231225,a_15146_45,Pernottante,4932
20231225,a_15146_45,Visitatore,8379
20231225,a_15146_45,Abitante abituale,10214
20231225,m_15096,Pernottante,1343
20231225,m_15096,Visitatore,3448
20231225,m_15096,Abitante abituale,4568
20231226,a_15146_22,Pernottante,3866
20231226,a_15146_22,Visitatore,7179
20231226,a_15146_22,Abitante abituale,12576
20231226,m_15192,Pernottante,6551
20231226,m_15192,Visitatore,8810
20231226,m_15192,Abitante abituale,23836
20231228,m_15201,Pernottante,1339
20231228,m_15201,Visitatore,4888
20231228,m_15201,Abitante abituale,5839
20231229,a_15146_44,Pernottante,1829
20231229,a_15146_44,Abitante abituale,5308
20231229,a_15146_44,Visitatore,5786
20231230,a_15146_81,Pernottante,1964
20231230,a_15146_81,Visitatore,5509
20231230,a_15146_81,Abitante abituale,7682
20230228,m_15157,Pernottante,3823
20230228,m_15157,Abitante abituale,19130
20230424,a_15146_66,Visitatore,8061
20230710,m_15122,Abitante abituale,2902
20230819,a_15146_01,Abitante abituale,219
20230829,a_15146_01,Abitante abituale,241
20231020,a_15146_15,Pernottante,10184
20231020,a_15146_15,Abitante abituale,15426
20231021,m_15164,Pernottante,906
20231021,m_15164,Abitante abituale,2598
20230102,a_15146_45,Pernottante,3432
20230102,a_15146_45,Visitatore,7516
20230102,a_15146_45,Abitante abituale,9670
20230103,a_15146_82,Pernottante,2139
20230103,a_15146_82,Visitatore,8392
20230103,a_15146_82,Abitante abituale,10364
20230103,m_15019,Pernottante,292
20230103,m_15019,Visitatore,1447
20230103,m_15019,Abitante abituale,2704
20230104,m_15012,Pernottante,1985
20230104,m_15012,Visitatore,5178
20230104,m_15012,Abitante abituale,12428
20230104,m_15247,Pernottante,908
20230104,m_15247,Visitatore,3860
20230104,m_15247,Abitante abituale,4371
20230106,m_15166,Pernottante,7477
20230106,m_15166,Visitatore,19482
20230106,m_15166,Abitante abituale,31490
20230107,m_15168,Pernottante,3988
20230107,m_15168,Visitatore,6733
20230107,m_15168,Abitante abituale,19746
20230110,a_15146_33,Pernottante,1570
20230110,a_15146_33,Abitante abituale,7107
20230110,a_15146_33,Visitatore,7486
20230110,m_15191,Pernottante,430
20230110,m_15191,Visitatore,2691
20230110,m_15191,Abitante abituale,3657
20230112,a_15146_4,Pernottante,6918
20230112,a_15146_4,Abitante abituale,13561
20230112,a_15146_4,Visitatore,26152
20230113,m_15105,Pernottante,4663
20230113,m_15105,Visitatore,16089
20230113,m_15105,Abitante abituale,18121
20230114,m_15125,Pernottante,1691
20230114,m_15125,Abitante abituale,7821
20230114,m_15125,Visitatore,18545
20230114,m_15178,Pernottante,948
20230114,m_15178,Visitatore,3662
20230114,m_15178,Abitante abituale,4926
20230114,m_15213,Pernottante,1543
20230114,m_15213,Visitatore,9474
20230114,m_15213,Abitante abituale,13369
20230115,a_15146_1,Abitante abituale,24261
20230115,a_15146_1,Pernottante,41120
20230115,a_15146_1,Visitatore,147613
20230115,a_15146_78,Pernottante,1611
20230115,a_15146_78,Visitatore,4460
20230115,a_15146_78,Abitante abituale,8913
20230115,m_15170,Pernottante,2773
20230115,m_15170,Abitante abituale,7899
20230115,m_15170,Visitatore,8186
20230116,a_15146_44,Pernottante,3437
20230116,a_15146_44,Abitante abituale,9272
20230116,a_15146_44,Visitatore,12935
20230117,m_15205,Pernottante,12671
20230117,m_15205,Abitante abituale,32964
20230117,m_15205,Visitatore,45366
20230118,a_15146_51,Pernottante,4172
20230118,a_15146_51,Visitatore,13216
20230118,a_15146_51,Abitante abituale,14376
20230118,m_15125,Pernottante,1332
20230118,m_15125,Visitatore,7025
20230118,m_15125,Abitante abituale,7996
20230118,m_15171,Pernottante,5236
20230118,m_15171,Visitatore,16189
20230118,m_15171,Abitante abituale,22693
20230119,a_15146_10,Pernottante,10205
20230119,a_15146_10,Abitante abituale,24884
20230119,a_15146_10,Visitatore,48606
20230119,m_15195,Pernottante,6156
20230119,m_15195,Visitatore,21504
20230119,m_15195,Abitante abituale,28332
20230121,a_15146_48,Pernottante,2297
20230121,a_15146_48,Visitatore,7378
20230121,a_15146_48,Abitante abituale,10307
20230122,a_15146_41,Pernottante,3873
20230122,a_15146_41,Visitatore,9326
20230122,a_15146_41,Abitante abituale,12026
20230122,m_15157,Pernottante,3409
20230122,m_15157,Visitatore,11032
20230122,m_15157,Abitante abituale,16055
20230124,a_15146_7,Pernottante,10290
20230124,a_15146_7,Abitante abituale,21717
20230124,a_15146_7,Visitatore,30818
20230125,a_15146_60,Pernottante,6293
20230125,a_15146_60,Abitante abituale,17531
20230125,a_15146_60,Visitatore,23964
20230125,m_15194,Pernottante,795
20230125,m_15194,Visitatore,3162
20230125,m_15194,Abitante abituale,4574
20230126,a_15146_84,Pernottante,9103
20230126,a_15146_84,Abitante abituale,22769
20230126,a_15146_84,Visitatore,41017
20230128,m_15035,Pernottante,448
20230128,m_15035,Visitatore,1340
20230128,m_15035,Abitante abituale,1940
20230128,m_15041,Pernottante,1497
20230128,m_15041,Visitatore,4530
20230128,m_15041,Abitante abituale,8865
20230128,m_15099,Pernottante,467
20230128,m_15099,Visitatore,1732
20230128,m_15099,Abitante abituale,2715
20230129,a_15146_74,Pernottante,2893
20230129,a_15146_74,Visitatore,8247
20230129,a_15146_74,Abitante abituale,11325
20230131,a_15146_16,Pernottante,6825
20230131,a_15146_16,Abitante abituale,20507
20230131,a_15146_16,Visitatore,21223
20230131,m_15211,Pernottante,2432
20230131,m_15211,Visitatore,9868
20230131,m_15211,Abitante abituale,11088
20230201,m_15205,Pernottante,12699
20230201,m_15205,Abitante abituale,33567
20230201,m_15205,Visitatore,46416
20230202,m_15114,Pernottante,1487
20230202,m_15114,Visitatore,6842
20230202,m_15114,Abitante abituale,8019
20230203,a_15146_08,Pernottante,238
20230203,a_15146_08,Visitatore,852
20230203,a_15146_08,Abitante abituale,1140
20230203,m_15159,Pernottante,2059
20230203,m_15159,Visitatore,9450
20230203,m_15159,Abitante abituale,10922
20230204,m_15230,Pernottante,806
20230204,m_15230,Visitatore,3613
20230204,m_15230,Abitante abituale,6260
20230205,m_15032,Pernottante,3285
20230205,m_15032,Visitatore,8364
20230205,m_15032,Abitante abituale,17380
20230206,m_15202,Pernottante,1311
20230206,m_15202,Visitatore,3100
20230206,m_15202,Abitante abituale,3934
20230207,m_15115,Pernottante,1069
20230207,m_15115,Visitatore,5066
20230207,m_15115,Abitante abituale,6916
20230208,a_15146_56,Pernottante,4027
20230208,a_15146_56,Abitante abituale,17620
20230208,a_15146_56,Visitatore,17638
20230208,m_15087,Pernottante,2385
20230208,m_15087,Visitatore,10386
20230208,m_15087,Abitante abituale,11825
20230211,m_15009,Pernottante,3235
20230211,m_15009,Abitante abituale,13718
20230211,m_15009,Visitatore,31681
20230211,m_15012,Pernottante,2582
20230211,m_15012,Visitatore,6953
20230211,m_15012,Abitante abituale,13339
20230212,a_15146_76,Pernottante,2847
20230212,a_15146_76,Visitatore,7125
20230212,a_15146_76,Abitante abituale,11955
20230212,m_15009,Pernottante,3085
20230212,m_15009,Abitante abituale,14023
20230212,m_15009,Visitatore,29810
20230212,m_15060,Pernottante,2090
20230212,m_15060,Visitatore,5857
20230212,m_15060,Abitante abituale,9858
20230212,m_15077,Pernottante,12380
20230212,m_15077,Visitatore,29015
20230212,m_15077,Abitante abituale,53397
20230213,m_15024,Pernottante,1239
20230213,m_15024,Visitatore,4366
20230213,m_15024,Abitante abituale,6471
20230215,a_15146_22,Pernottante,6928
20230215,a_15146_22,Abitante abituale,18373
20230215,a_15146_22,Visitatore,31978
20230216,m_15183,Pernottante,569
20230216,m_15183,Visitatore,2419
20230216,m_15183,Abitante abituale,2920
20230218,m_15224,Pernottante,729
20230218,m_15224,Visitatore,2861
20230218,m_15224,Abitante abituale,3552
20230219,a_15146_56,Pernottante,4389
20230219,a_15146_56,Visitatore,11248
20230219,a_15146_56,Abitante abituale,16474
20230219,m_15131,Pernottante,558
20230219,m_15131,Visitatore,1939
20230219,m_15131,Abitante abituale,4742
20230220,a_15146_70,Pernottante,3587
20230220,a_15146_70,Abitante abituale,13611
20230220,a_15146_70,Visitatore,15477
20230221,a_15146_61,Pernottante,14261
20230221,a_15146_61,Abitante abituale,21685
20230221,a_15146_61,Visitatore,41105
20230221,a_15146_70,Pernottante,3595
20230221,a_15146_70,Abitante abituale,13668
20230221,a_15146_70,Visitatore,16570
20230222,a_15146_19,Pernottante,5565
20230222,a_15146_19,Abitante abituale,16621
20230222,a_15146_19,Visitatore,17944
20230222,a_15146_83,Pernottante,2905
20230222,a_15146_83,Visitatore,12243
20230222,a_15146_83,Abitante abituale,13901
20230224,m_15105,Pernottante,5044
20230224,m_15105,Visitatore,15483
20230224,m_15105,Abitante abituale,18123
20230225,a_15146_14,Pernottante,9278
20230225,a_15146_14,Abitante abituale,12617
20230225,a_15146_14,Visitatore,22586
20230225,m_15024,Pernottante,1533
20230225,m_15024,Visitatore,3742
20230225,m_15024,Abitante abituale,6247
20230226,a_15146_32,Pernottante,3596
20230226,a_15146_32,Visitatore,6802
20230226,a_15146_32,Abitante abituale,14020
20230226,m_15076,Pernottante,1066
20230226,m_15076,Visitatore,4533
20230226,m_15076,Abitante abituale,11313
20230226,m_15140,Pernottante,2231
20230226,m_15140,Visitatore,4522
20230226,m_15140,Abitante abituale,11974
20230228,m_15202,Pernottante,1504
20230228,m_15202,Visitatore,3300
20230228,m_15202,Abitante abituale,4016
20230301,a_15146_73,Pernottante,2695
20230301,a_15146_73,Visitatore,12158
20230301,a_15146_73,Abitante abituale,13568
20230301,m_15103,Pernottante,1076
20230301,m_15103,Visitatore,5758
20230301,m_15103,Abitante abituale,7348
20230301,m_15150,Pernottante,69
20230301,m_15150,Abitante abituale,245
20230301,m_15150,Visitatore,345
20230301,m_15204,Pernottante,929
20230301,m_15204,Visitatore,3714
20230301,m_15204,Abitante abituale,6984
20230302,m_15058,Pernottante,387
20230302,m_15058,Visitatore,1502
20230302,m_15058,Abitante abituale,3201
20230302,m_15105,Pernottante,3792
20230302,m_15105,Visitatore,15755
20230302,m_15105,Abitante abituale,18379
20230302,m_15192,Pernottante,7437
20230302,m_15192,Visitatore,27213
20230302,m_15192,Abitante abituale,30337
20230303,a_15146_19,Pernottante,5454
20230303,a_15146_19,Abitante abituale,17500
20230303,a_15146_19,Visitatore,19263
20230308,m_15026,Pernottante,408
20230308,m_15026,Abitante abituale,2421
20230308,m_15026,Visitatore,2951
20230309,m_15022,Pernottante,269
20230309,m_15022,Visitatore,505
20230309,m_15022,Abitante abituale,900
20230309,m_15036,Pernottante,4101
20230309,m_15036,Visitatore,17747
20230309,m_15036,Abitante abituale,23215
20230309,m_15195,Pernottante,6870
20230309,m_15195,Visitatore,24606
20230309,m_15195,Abitante abituale,29034
20230310,m_15027,Pernottante,4075
20230310,m_15027,Visitatore,15257
20230310,m_15027,Abitante abituale,26434
20230311,a_15146_1,Abitante abituale,24050
20230311,a_15146_1,Pernottante,60171
20230311,a_15146_1,Visitatore,199359
20230311,a_15146_20,Pernottante,2289
20230311,a_15146_20,Abitante abituale,7142
20230311,a_15146_20,Visitatore,7372
20230311,a_15146_43,Pernottante,3688
20230311,a_15146_43,Visitatore,13252
20230311,a_15146_43,Abitante abituale,15190
20230311,a_15146_66,Pernottante,2688
20230311,a_15146_66,Visitatore,7752
20230311,a_15146_66,Abitante abituale,9588
20230311,m_15046,Pernottante,1651
20230311,m_15046,Visitatore,6252
20230311,m_15046,Abitante abituale,7284
20230313,a_15146_04,Pernottante,805
20230313,a_15146_04,Abitante abituale,1783
20230313,a_15146_04,Visitatore,3187
20230313,a_15146_44,Pernottante,3814
20230313,a_15146_44,Abitante abituale,10407
20230313,a_15146_44,Visitatore,16167
20230313,m_15165,Pernottante,213
20230313,m_15165,Visitatore,1015
20230313,m_15165,Abitante abituale,1086
20230314,a_15146_59,Pernottante,3936
20230314,a_15146_59,Abitante abituale,15864
20230314,a_15146_59,Visitatore,19767
20230314,m_15055,Pernottante,239
20230314,m_15055,Abitante abituale,914
20230314,m_15055,Visitatore,1701
20230314,m_15219,Pernottante,486
20230314,m_15219,Visitatore,2394
20230314,m_15219,Abitante abituale,3622
20230316,a_15146_66,Pernottante,2571
20230316,a_15146_66,Abitante abituale,10135
20230316,a_15146_66,Visitatore,11724
20230317,m_15032,Pernottante,3228
20230317,m_15032,Visitatore,12488
20230317,m_15032,Abitante abituale,17699
20230319,a_15146_09,Pernottante,680
20230319,a_15146_09,Visitatore,3226
20230319,a_15146_09,Abitante abituale,3662
20230319,m_15229,Pernottante,1244
20230319,m_15229,Visitatore,4865
20230319,m_15229,Abitante abituale,5353
20230320,m_15200,Pernottante,402
20230320,m_15200,Visitatore,1809
20230320,m_15200,Abitante abituale,2459
20230323,a_15146_26,Pernottante,3799
20230323,a_15146_26,Abitante abituale,10225
20230323,a_15146_26,Visitatore,15401
20230324,m_15046,Pernottante,1095
20230324,m_15046,Visitatore,6005
20230324,m_15046,Abitante abituale,7631
20230324,m_15051,Pernottante,1905
20230324,m_15051,Abitante abituale,10822
20230324,m_15051,Visitatore,16295
20230325,a_15146_40,Pernottante,4299
20230325,a_15146_40,Abitante abituale,9291
20230325,a_15146_40,Visitatore,17910
20230326,a_15146_08,Pernottante,193
20230326,a_15146_08,Visitatore,764
20230326,a_15146_08,Abitante abituale,957
20230326,m_15010,Pernottante,1434
20230326,m_15010,Visitatore,4429
20230326,m_15010,Abitante abituale,8780
20230329,a_15146_15,Pernottante,11547
20230329,a_15146_15,Abitante abituale,18013
20230329,a_15146_15,Visitatore,35136
20230329,m_15040,Pernottante,466
20230329,m_15040,Visitatore,1801
20230329,m_15040,Abitante abituale,3557
20230329,m_15165,Pernottante,265
20230329,m_15165,Visitatore,1024
20230329,m_15165,Abitante abituale,1048
20230329,m_15249,Pernottante,427
20230329,m_15249,Abitante abituale,2528
20230329,m_15249,Visitatore,3002
20230330,a_15146_9,Pernottante,5485
20230330,a_15146_9,Abitante abituale,13316
20230330,a_15146_9,Visitatore,20150
20230330,m_15072,Pernottante,1470
20230330,m_15072,Visitatore,9478
20230330,m_15072,Abitante abituale,10845
20230330,m_15078,Pernottante,538
20230330,m_15078,Visitatore,1768
20230330,m_15078,Abitante abituale,4430
20230330,m_15191,Pernottante,411
20230330,m_15191,Visitatore,2520
20230330,m_15191,Abitante abituale,3435
20230330,m_15220,Pernottante,3330
20230330,m_15220,Visitatore,12872
20230330,m_15220,Abitante abituale,18239
20230331,a_15146_63,Pernottante,2800
20230331,a_15146_63,Visitatore,11065
20230331,a_15146_63,Abitante abituale,14783
20230331,m_15181,Pernottante,1221
20230331,m_15181,Visitatore,8933
20230331,m_15181,Abitante abituale,12766
20230401,a_15146_83,Pernottante,3286
20230401,a_15146_83,Visitatore,10715
20230401,a_15146_83,Abitante abituale,13205
20230403,m_15044,Pernottante,1036
20230403,m_15044,Abitante abituale,5905
20230403,m_15044,Visitatore,6459
20230406,a_15146_05,Abitante abituale,1060
20230406,a_15146_05,Pernottante,1497
20230406,a_15146_05,Visitatore,6487
20230408,m_15116,Pernottante,4710
20230408,m_15116,Visitatore,11212
20230408,m_15116,Abitante abituale,15686
20230409,a_15146_80,Pernottante,2735
20230409,a_15146_80,Visitatore,9511
20230409,a_15146_80,Abitante abituale,9923
20230410,m_15122,Pernottante,619
20230410,m_15122,Visitatore,1906
20230410,m_15122,Abitante abituale,2584
20230411,a_15146_1,Abitante abituale,26258
20230411,a_15146_1,Pernottante,40619
20230411,a_15146_1,Visitatore,165716
20230411,m_15243,Pernottante,1316
20230411,m_15243,Visitatore,5927
20230411,m_15243,Abitante abituale,6992
20230413,m_15229,Pernottante,891
20230413,m_15229,Visitatore,3341
20230413,m_15229,Abitante abituale,5036
20230414,m_15010,Pernottante,1762
20230414,m_15010,Visitatore,7316
20230414,m_15010,Abitante abituale,8817
20230415,m_15115,Pernottante,1134
20230415,m_15115,Visitatore,3936
20230415,m_15115,Abitante abituale,6574
20230417,m_15205,Pernottante,13514
20230417,m_15205,Abitante abituale,33066
20230417,m_15205,Visitatore,49603
20230421,a_15146_68,Pernottante,6914
20230421,a_15146_68,Abitante abituale,16052
20230421,a_15146_68,Visitatore,22574
20230422,m_15070,Pernottante,6051
20230422,m_15070,Visitatore,16478
20230422,m_15070,Abitante abituale,27865
20230424,m_15237,Pernottante,1320
20230424,m_15237,Visitatore,5261
20230424,m_15237,Abitante abituale,5929
20230425,a_15146_3,Pernottante,11591
20230425,a_15146_3,Abitante abituale,14465
20230425,a_15146_3,Visitatore,33857
20230425,a_15146_80,Pernottante,2901
20230425,a_15146_80,Visitatore,8640
20230425,a_15146_80,Abitante abituale,12515
20230427,a_15146_15,Pernottante,11641
20230427,a_15146_15,Abitante abituale,17487
20230427,a_15146_15,Visitatore,38414
20230427,a_15146_25,Pernottante,3211
20230427,a_15146_25,Visitatore,10602
20230427,a_15146_25,Abitante abituale,12453
20230428,m_15085,Pernottante,2004
20230428,m_15085,Visitatore,8889
20230428,m_15085,Abitante abituale,12681
20230429,a_15146_67,Pernottante,4687
20230429,a_15146_67,Visitatore,9514
20230429,a_15146_67,Abitante abituale,16031
20230503,a_15146_19,Pernottante,4922
20230503,a_15146_19,Abitante abituale,16234
20230503,a_15146_19,Visitatore,18273
20230505,a_15146_21,Pernottante,3790
20230505,a_15146_21,Abitante abituale,10899
20230505,a_15146_21,Visitatore,12911
20230505,m_15242,Pernottante,3624
20230505,m_15242,Abitante abituale,14916
20230505,m_15242,Visitatore,16361
20230506,m_15035,Pernottante,356
20230506,m_15035,Visitatore,1230
20230506,m_15035,Abitante abituale,1425
20230507,m_15154,Pernottante,1382
20230507,m_15154,Visitatore,6207
20230507,m_15154,Abitante abituale,10828
20230507,m_15177,Pernottante,723
20230507,m_15177,Visitatore,2464
20230507,m_15177,Abitante abituale,4371
20230507,m_15220,Pernottante,3153
20230507,m_15220,Visitatore,9080
20230507,m_15220,Abitante abituale,16931
20230509,m_15172,Pernottante,1016
20230509,m_15172,Abitante abituale,7277
20230509,m_15172,Visitatore,9597
20230511,m_15059,Pernottante,2052
20230511,m_15059,Visitatore,10131
20230511,m_15059,Abitante abituale,18694
20230513,a_15146_43,Pernottante,3838
20230513,a_15146_43,Visitatore,14362
20230513,a_15146_43,Abitante abituale,16057
20230514,a_15146_62,Pernottante,4109
20230514,a_15146_62,Abitante abituale,10648
20230514,a_15146_62,Visitatore,12583
20230514,a_15146_67,Pernottante,4678
20230514,a_15146_67,Visitatore,9310
20230514,a_15146_67,Abitante abituale,17566
20230515,m_15010,Pernottante,1487
20230515,m_15010,Visitatore,6648
20230515,m_15010,Abitante abituale,8986
20230515,m_15224,Pernottante,691
20230515,m_15224,Abitante abituale,2953
20230515,m_15224,Visitatore,3625
20230516,m_15038,Pernottante,499
20230516,m_15038,Visitatore,2143
20230516,m_15038,Abitante abituale,2450
20230516,m_15070,Pernottante,5927
20230516,m_15070,Visitatore,22145
20230516,m_15070,Abitante abituale,29502
20230516,m_15164,Pernottante,518
20230516,m_15164,Visitatore,1864
20230516,m_15164,Abitante abituale,2674
20230516,m_15242,Pernottante,3255
20230516,m_15242,Abitante abituale,14997
20230516,m_15242,Visitatore,17037
20230516,m_15243,Pernottante,1615
20230516,m_15243,Visitatore,7124
20230516,m_15243,Abitante abituale,7287
20230521,a_15146_18,Pernottante,3305
20230521,a_15146_18,Visitatore,9124
20230521,a_15146_18,Abitante abituale,13749
20230521,a_15146_37,Pernottante,4313
20230521,a_15146_37,Visitatore,9694
20230521,a_15146_37,Abitante abituale,16712
20230521,m_15103,Pernottante,1541
20230521,m_15103,Visitatore,5907
20230521,m_15103,Abitante abituale,7416
20230521,m_15131,Pernottante,665
20230521,m_15131,Visitatore,2305
20230521,m_15131,Abitante abituale,4660
20230523,a_15146_20,Pernottante,1680
20230523,a_15146_20,Abitante abituale,7303
20230523,a_15146_20,Visitatore,8802
20230524,m_15044,Pernottante,1026
20230524,m_15044,Abitante abituale,5710
20230524,m_15044,Visitatore,6248
20230525,a_15146_41,Pernottante,3259
20230525,a_15146_41,Abitante abituale,11166
20230525,a_15146_41,Visitatore,11696
20230525,m_15098,Pernottante,1159
20230525,m_15098,Abitante abituale,7092
20230525,m_15098,Visitatore,10627
20230527,a_15146_54,Pernottante,3863
20230527,a_15146_54,Visitatore,12460
20230527,a_15146_54,Abitante abituale,13756
20230527,a_15146_81,Pernottante,2587
20230527,a_15146_81,Visitatore,10098
20230527,a_15146_81,Abitante abituale,11047
20230528,a_15146_23,Pernottante,6385
20230528,a_15146_23,Visitatore,14902
20230528,a_15146_23,Abitante abituale,19812
20230530,m_15060,Pernottante,1699
20230530,m_15060,Visitatore,7111
20230530,m_15060,Abitante abituale,10459
20230530,m_15086,Pernottante,4232
20230530,m_15086,Visitatore,12278
20230530,m_15086,Abitante abituale,15857
20230601,m_15101,Pernottante,188
20230601,m_15101,Visitatore,1499
20230601,m_15101,Abitante abituale,2216
20230602,m_15081,Pernottante,6398
20230602,m_15081,Visitatore,13509
20230602,m_15081,Abitante abituale,31231
20230603,a_15146_25,Pernottante,3116
20230603,a_15146_25,Visitatore,7192
20230603,a_15146_25,Abitante abituale,9863
20230603,m_15041,Pernottante,1684
20230603,m_15041,Visitatore,3581
20230603,m_15041,Abitante abituale,7670
20230603,m_15247,Pernottante,816
20230603,m_15247,Visitatore,2977
20230603,m_15247,Abitante abituale,3423
20230603,m_15249,Pernottante,424
20230603,m_15249,Abitante abituale,2716
20230603,m_15249,Visitatore,3539
20230604,m_15024,Pernottante,681
20230604,m_15024,Visitatore,2799
20230604,m_15024,Abitante abituale,4134
20230605,a_15146_38,Pernottante,3695
20230605,a_15146_38,Abitante abituale,12269
20230605,a_15146_38,Visitatore,14844
20230605,m_15150,Pernottante,96
20230605,m_15150,Abitante abituale,317
20230605,m_15150,Visitatore,390
20230606,m_15224,Pernottante,614
20230606,m_15224,Abitante abituale,3334
20230606,m_15224,Visitatore,3578
20230608,m_15224,Pernottante,733
20230608,m_15224,Abitante abituale,3334
20230608,m_15224,Visitatore,3560
20230610,a_15146_55,Pernottante,6238
20230610,a_15146_55,Abitante abituale,13661
20230610,a_15146_55,Visitatore,17754
20230611,a_15146_64,Pernottante,3234
20230611,a_15146_64,Visitatore,8745
20230611,a_15146_64,Abitante abituale,9909
20230611,m_15189,Pernottante,8925
20230611,m_15189,Abitante abituale,26703
20230611,m_15189,Visitatore,33662
20230612,a_15146_45,Pernottante,4294
20230612,a_15146_45,Visitatore,12486
20230612,a_15146_45,Abitante abituale,12566
20230613,m_15061,Pernottante,166
20230613,m_15061,Visitatore,1340
20230613,m_15061,Abitante abituale,1419
20230613,m_15144,Pernottante,376
20230613,m_15144,Visitatore,2054
20230613,m_15144,Abitante abituale,2533
20230614,a_15146_24,Pernottante,4913
20230614,a_15146_24,Visitatore,14110
20230614,a_15146_24,Abitante abituale,14349
20230614,a_15146_8,Pernottante,8108
20230614,a_15146_8,Abitante abituale,19332
20230614,a_15146_8,Visitatore,31002
20230614,m_15205,Pernottante,17549
20230614,m_15205,Abitante abituale,30968
20230614,m_15205,Visitatore,54876
20230617,m_15098,Pernottante,1605
20230617,m_15098,Abitante abituale,7941
20230617,m_15098,Visitatore,9226
20230618,a_15146_37,Pernottante,2876
20230618,a_15146_37,Visitatore,6831
20230618,a_15146_37,Abitante abituale,15176
20230618,a_15146_58,Pernottante,2068
20230618,a_15146_58,Visitatore,5661
20230618,a_15146_58,Abitante abituale,7342
20230618,a_15146_84,Pernottante,5817
20230618,a_15146_84,Abitante abituale,15783
20230618,a_15146_84,Visitatore,19735
20230618,m_15014,Pernottante,659
20230618,m_15014,Visitatore,2182
20230618,m_15014,Abitante abituale,2746
20230619,a_15146_32,Pernottante,3306
20230619,a_15146_32,Visitatore,10755
20230619,a_15146_32,Abitante abituale,14163
20230619,m_15154,Pernottante,1370
20230619,m_15154,Visitatore,7506
20230619,m_15154,Abitante abituale,10440
20230622,a_15146_17,Pernottante,5218
20230622,a_15146_17,Abitante abituale,15238
20230622,a_15146_17,Visitatore,21513
20230622,a_15146_51,Pernottante,4550
20230622,a_15146_51,Visitatore,13950
20230622,a_15146_51,Abitante abituale,14590
20230622,m_15236,Pernottante,383
20230622,m_15236,Abitante abituale,2226
20230622,m_15236,Visitatore,2343
20230624,m_15019,Pernottante,548
20230624,m_15019,Visitatore,1470
20230624,m_15019,Abitante abituale,2184
20230624,m_15060,Pernottante,1537
20230624,m_15060,Visitatore,5036
20230624,m_15060,Abitante abituale,7687
20230626,m_15085,Pernottante,1602
20230626,m_15085,Visitatore,6948
20230626,m_15085,Abitante abituale,11632
20230628,m_15078,Pernottante,622
20230628,m_15078,Visitatore,2018
20230628,m_15078,Abitante abituale,4019
20230701,a_15146_37,Pernottante,2868
20230701,a_15146_37,Visitatore,9249
20230701,a_15146_37,Abitante abituale,15007
20230701,a_15146_74,Pernottante,2455
20230701,a_15146_74,Abitante abituale,9016
20230701,a_15146_74,Visitatore,9708
20230702,a_15146_36,Pernottante,3330
20230702,a_15146_36,Visitatore,8729
20230702,a_15146_36,Abitante abituale,11285
20230702,m_15074,Pernottante,2670
20230702,m_15074,Visitatore,9496
20230702,m_15074,Abitante abituale,14855
20230703,a_15146_47,Pernottante,2094
20230703,a_15146_47,Visitatore,6699
20230703,a_15146_47,Abitante abituale,8055
20230705,m_15112,Pernottante,90
20230705,m_15112,Visitatore,547
20230705,m_15112,Abitante abituale,909
20230705,m_15236,Pernottante,221
20230705,m_15236,Visitatore,1660
20230705,m_15236,Abitante abituale,1718
20230706,a_15146_08,Pernottante,128
20230706,a_15146_08,Visitatore,613
20230706,a_15146_08,Abitante abituale,856
20230706,m_15044,Pernottante,1407
20230706,m_15044,Abitante abituale,5289
20230706,m_15044,Visitatore,6039
20230706,m_15194,Pernottante,526
20230706,m_15194,Visitatore,3138
20230706,m_15194,Abitante abituale,3412
20230707,a_15146_68,Pernottante,4030
20230707,a_15146_68,Abitante abituale,12995
20230707,a_15146_68,Visitatore,19958
20230707,m_15150,Pernottante,175
20230707,m_15150,Abitante abituale,275
20230707,m_15150,Visitatore,715
20230708,a_15146_4,Pernottante,6107
20230708,a_15146_4,Abitante abituale,12532
20230708,a_15146_4,Visitatore,18271
20230708,m_15032,Pernottante,3339
20230708,m_15032,Visitatore,9896
20230708,m_15032,Abitante abituale,16134
20230710,m_15041,Pernottante,1345
20230710,m_15041,Visitatore,4596
