categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Convegno/conferenza,19-01-24,2024-01-19,"Via Senato, Milano, MI",Soprintendenza Archivistica e Bibliografica della Lombardia,Ricomincio da 100. Gli archivi dell’Unità a Milano (1924-2024) | Conferenza stampa,,Formazione e networking,"Via Senato, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4691492,9.1989063
,03-02-24,2024-01-19,"Via Bergognone, 41, Milano, MI",Spazio ArTheoria,Dario Ninetti: ombre alchemiche,https://www.milanotoday.it/eventi/dario-binetti-ombre-alchemiche-dario-ninetti.html,Non classificato,"Via Bergognone da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4516585,9.1652314
,19-01-24,2024-01-19,"Via Pisanello, Milano, MI",Centro Culturale Rosetum,Eugenia Canale quartet: Rosetum jazz festival,https://www.milanotoday.it/eventi/eugenia-canale-quartet-rosetum-jazz-festival-6-eugenia-canale-quartet.html,Non classificato,"Via Pisanello, Bande Nere, Municipio 7, Milano, Lombardia, 20148, Italia",45.4672182,9.140416
Spettacoli,19-01-24,2024-01-19,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Dizionario Balasso,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2023-2024/natalino-balasso-dizionario-balasso,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
,03-02-24,2024-01-19,"Via Bergognone, 41, Milano, MI",Theoria,Dario Binetti - ombre alchemiche,https://www.milanotoday.it/eventi/dario-binetti-ombre-alchemiche-dario-binetti.html,Non classificato,"Via Bergognone da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4516585,9.1652314
Sport,21-01-24,2024-01-19,"Piazzale Carlo Magno, Milano, MI",Allianz MiCo,"A Milano torna Padel Trend Expo, l'evento dedicato interamente al padel",https://www.milanotoday.it/eventi/padel-trend-expo-2024.html,Sport e attività fisica,"Piazzale Carlo Magno, Portello, Tre Torri, Municipio 8 di Milano, Milano, Lombardia, 20149, Italia",45.4809798,9.1559779
,19-01-24,2024-01-19,"Piazza Duca d'Aosta, 9, Milano, MI",Excelsior Hotel Gallia,Centrale district con Avis Milano: il 19 gennaio si dona all’Excelsior Hotel Gallia,https://www.milanotoday.it/eventi/centrale-district-con-avis-milano-il-19-gennaio-si-dona-all-excelsior-hotel-gallia-una-risposta-al-mese-piu-critico-per-le-donazioni.html,Non classificato,"9, Piazza Duca d'Aosta, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4857975,9.2019675
,26-01-24,2024-01-19,"Via Carlo Tenca, 11, Milano, MI",CAEL Galleria,Oniricamente | mostra d'arte,https://www.milanotoday.it/eventi/oniricamente-mostra-d-arte.html,Non classificato,"11, Via Carlo Tenca, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4806693,9.2017813
Spettacoli,20-01-24,2024-01-20,"Piazza Risorgimento 19,20066, Melzo, MI,Italia",Trivulzio,L'idiota,https://www.teatro.it/spettacoli/melzo/trivulzio/2023-2024/lidiota,Teatro e spettacolo,"Piazza Risorgimento, Melzo, Milano, Lombardia, 20066, Italia",45.5003449,9.4229132
Spettacoli,20-01-24,2024-01-20,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Confessioni di un malandrino,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2023-2024/angelo-branduardi-confessioni-di-un-malandrino,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
Spettacoli,20-01-24,2024-01-20,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,Edoardo Bennato,https://www.teatro.it/spettacoli/legnano/galleria/2023-2024/edoardo-bennato,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5945288,8.9180098
,21-01-24,2024-01-20,"Paolo Sarpi, Milano, MI",Chinatown,Le vie di Milano che saranno ripulite dai volontari,https://www.milanotoday.it/eventi/pulizia-strade-21-gennaio-2024.html,Non classificato,"Via Paolo Sarpi, Sarpi, Municipio 1, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4811942,9.1735324
Spettacoli,20-01-24,2024-01-20,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Toys Stories,https://www.teatro.it/spettacoli/milano/manzoni/2023-2024/toys-stories,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Concerti,22-01-24,2024-01-20,"Via Giuseppe di Vittorio, 6, Milano, MI",Mediolanum Forum di Assago,Claudio Baglioni in concerto a Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-claudio-baglioni-mediolanum-forum-2024.html,Musica e vita notturna,"6, Via Giuseppe Di Vittorio, Foramagno, Mezzate, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4355184,9.2889768
Spettacoli,20-01-24,2024-01-20,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,Scateniamo l’inferno,https://www.teatro.it/spettacoli/milano/leonardo/2023-2024/scateniamo-linferno,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901
,31-01-24,2024-01-20,"Via Giuseppe Dall'Occo, 1, Milano, MI",Galleria Click Art,Post 2023,https://www.milanotoday.it/eventi/post-2023.html,Non classificato,"Via Giuseppe Dall'Occo, Cormano, Zona Omogenea Milano Nord, Milano, Lombardia, 20032, Italia",45.5444599,9.1691639
Disco&Feste,20-01-24,2024-01-20,"Via Tortona, 27, Milano, MI",Super Club,La prima serata di Le Cannibale del nuovo anno,https://www.milanotoday.it/eventi/serata-le-cannibale-super-club-2024.html,Musica e vita notturna,"D-share, 27, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4506925,9.1634708
,27-01-24,2024-01-20,"Via Nicola Antonio Porpora, 16a, Milano, MI",ikonica art gallery,Versus: arte tra figurazione e astrazione,https://www.milanotoday.it/eventi/versus-arte-tra-figurazione-e-astrazione.html,Non classificato,"Via Nicola Antonio Porpora, Loreto, Municipio 3, Milano, Lombardia, 20131, Italia",45.4860705,9.2275933
,20-01-24,2024-01-20,"Via Maloia, Milano, MI",spazioSERRA,Sumisura season launch at Spazioserra,https://www.milanotoday.it/eventi/sumisura-season-launch-spazioserra-nicola-rossini.html,Non classificato,"Via Maloia, Farini, Municipio 9, Milano, Lombardia, 20158, Italia",45.4946286,9.1768212
Incontri,20-01-24,2024-01-20,"Via Filodrammatici, 2, Milano, MI",Teatro alla Scala,La visita guidata al Teatro alla Scala e al suo Museo,https://www.milanotoday.it/eventi/visita-guidata-teatro-scala.html,Formazione e networking,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
,20-01-24,2024-01-20,"Piazza Indro Montanelli, 2, Milano, MI",Ristorante GLASS,La festa dei single alle porte di Milano (e come iscriversi),https://www.milanotoday.it/eventi/festa-single-sesto-san-giovanni.html,Non classificato,"Glass, 2, Piazza Indro Montanelli, Rione Vittoria, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.5220473,9.2329214
Incontri,20-01-24,2024-01-20,"Piazza Giovanni Bausan, Milano, MI",Bovisa,Alla scoperta della Bovisa post industriale,https://www.milanotoday.it/eventi/visita-gratis-quartiere-bovisa.html,Formazione e networking,"Piazza Giovanni Bausan, Bovisa, Municipio 9, Milano, Lombardia, 20158, Italia",45.5025049,9.1653854
,21-01-24,2024-01-20,"Via Marco D'Oggiono, Milano, MI",Teatro LabArca,Schiava di Picasso,https://www.milanotoday.it/eventi/schiava-di-picasso-monica-rogledi.html,Non classificato,"Via Marco d'Oggiono, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4569667,9.1758861
,27-01-24,2024-01-20,"Via Nicola Antonio Porpora, 16a, Milano, MI",IKONICA ART GALLERY,"a milano la mostra ""versus - tra figurazione e astrazione""",https://www.milanotoday.it/eventi/a-milano-la-mostra-versus-tra-figurazione-e-astrazione.html,Non classificato,"Via Nicola Antonio Porpora, Loreto, Municipio 3, Milano, Lombardia, 20131, Italia",45.4860705,9.2275933
Spettacoli,21-01-24,2024-01-21,"via Fezzan,11,20146, Milano, MI,Italia",Ecoteatro,Il diario di Adamo ed Eva,https://www.teatro.it/spettacoli/milano/ecoteatro/2023-2024/il-diario-di-adamo-ed-eva,Teatro e spettacolo,"EcoTeatro, 11, Via Fezzan, Bande Nere, Municipio 6, Milano, Lombardia, 20146, Italia",45.4592109,9.1459527
,21-01-24,2024-01-21,"Via Mecenate, 88/A, Milano, MI",East Market,"Un nuovo anno all’insegna del vintage, East Market riparte in grande stile",https://www.milanotoday.it/eventi/mercatino-vintage-east-market-2024.html,Non classificato,"Via Mecenate, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4529888,9.2481173
Spettacoli,21-01-24,2024-01-21,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,Cinderella - Il musical,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2023-2024/cinderella-il-musical,Teatro e spettacolo,"20145, Italy",45.4643,9.1895
Spettacoli,21-01-24,2024-01-21,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,I ragazzi irresistibili,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2023-2024/i-ragazzi-irresistibili,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.471727,9.1826196
Spettacoli,21-01-24,2024-01-21,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,"FRA' - San Francesco, la star del Medioevo",https://www.teatro.it/spettacoli/milano/carcano/2023-2024/fra-san-francesco-la-star-del-medioevo,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Spettacoli,21-01-24,2024-01-21,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Agosto a Osage County,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2023-2024/agosto-a-osage-county,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Concerti,21-01-24,2024-01-21,"Via Mac Mahon, 16, Milano, MI",Teatro Out Off,Concerto beuys welt di maurizio de caro,https://www.milanotoday.it/eventi/concerto-beuys-welt-2023.html,Musica e vita notturna,"Via Mac Mahon, Villapizzone, Ghisolfa, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4944281,9.1571046
Spettacoli,21-01-24,2024-01-21,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,SHEN YUN,https://www.teatro.it/spettacoli/milano/arcimboldi/2023-2024/shen-yun,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Spettacoli,22-01-24,2024-01-22,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Cabaret,https://www.teatro.it/spettacoli/milano/manzoni/2023-2024/filippo-giardina-cabaret,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Spettacoli,22-01-24,2024-01-22,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Lights in the dark,https://www.teatro.it/spettacoli/milano/arcimboldi/2023-2024/el-squad-lights-in-the-dark,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
,22-01-24,2024-01-22,"Via Sant'Antonio, 5, Milano, MI",Casa Cardinale Ildefonso Schuster,Andrea Aziani: Febbre di vita,https://www.milanotoday.it/eventi/andrea-aziani-febbre-di-vita.html,Non classificato,"5, Via Sant'Antonio, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4614519,9.1934697
Spettacoli,22-01-24,2024-01-22,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Rosada!,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2023-2024/rosada,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
,03-02-24,2024-01-23,"Via Andrea Maria Ampère, 27, Milano, MI",Spazio Arte Tolomeo,Metamorfosi: un viaggio interiore attraverso l’arte,https://www.milanotoday.it/eventi/metamorfosi-2023.html,Non classificato,"27, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4816019,9.2263908
,24-03-24,2024-01-24,"Corso Venezia, 55, Milano, MI",Museo di Storia Naturale,"""Mimesis, ritratti animali"" in mostra a Milano",https://www.milanotoday.it/eventi/mostra-mimesis-ritratti-animali-museo-storia-naturale.html,Non classificato,"Museo di Storia Naturale, 55, Corso Venezia, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.472734,9.2024419
,25-01-24,2024-01-24,"Via Tommaso da Cazzaniga, 89a, Milano, MI",Casa degli Artisti,Var digital art: sogni e dialoghi con l’intelligenza artificiale,https://www.milanotoday.it/eventi/var-digital-art-sogni-e-dialoghi-con-l-intelligenza-artificiale.html,Non classificato,"Degustazione, 89a, Via Tommaso da Cazzaniga, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4767876,9.1831668
Spettacoli,24-01-24,2024-01-24,"vicolo Fiume 4,20092, Cinisello Balsamo, MI,Italia",Pax,"FRA' - San Francesco, la star del Medioevo",https://www.teatro.it/spettacoli/cinisello-balsamo/pax/2023-2024/giovanni-scifoni-fra-san-francesco-la-star-del-medioevo,Teatro e spettacolo,"CineTeatro Pax, 4, Vicolo Fiume, Cinisello, Cinisello Balsamo, Zona Omogenea Milano Nord, Milano, Lombardia, 20092, Italia",45.5564874,9.2169118
Spettacoli,24-01-24,2024-01-24,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Unipol Forum,World Tour 2024,https://www.teatro.it/spettacoli/assago/mediolanum-forum/2023-2024/laura-pausini-world-tour-2023,Teatro e spettacolo,"20090, Italy",45.407,9.1083
,27-01-24,2024-01-25,"Via Benedetto Marcello, 46, Milano, MI",Galleria Manifiesto Blanco,Mostra collettiva Manifiesto in dono,https://www.milanotoday.it/eventi/mostra-collettiva-manifiesto-in-dono-15-artisti-per-la-forza-e-il-sorriso-onlus-artisti-vari.html,Non classificato,"Manifiesto Blanco, 46, Via Benedetto Marcello, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4830737,9.2106807
Spettacoli,25-01-24,2024-01-25,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,La strana coppia,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2023-2024/la-strana-coppia,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
,25-01-24,2024-01-25,"Via Andrea Maria Ampère, 2, Milano, MI",Politecnico di Milano,Presentazione libro “Utopia. Le forme dell’aria da Leonardo Da Vinci a Pagani Utopia”,https://www.milanotoday.it/eventi/presentazione-libro-utopia-le-forme-dell-aria-da-leonardo-da-vinci-a-pagani-utopia-pietro-marani.html,Non classificato,"Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4815526,9.2266627
,25-01-24,2024-01-25,"Via Fratelli Zoia, 89, Milano, MI",Spazio Teatro 89,"""In panchina"" con Barbara Giordano e Ivna Lamart",https://www.milanotoday.it/eventi/in-panchina-con-barbara-giordano-e-ivna-lamart-allo-spazio-teatro-89-barbara-giordano-ivna-lamart.html,Non classificato,"Via Fratelli Zoia, Quarto Cagnino, Municipio 7, Milano, Lombardia, 20153, Italia",45.4751914,9.108401
,25-01-24,2024-01-25,"Via Gerolamo Morone, Milano, MI",Casa Manzoni,Il lato oscuro dell'amore: cime tempestose,https://www.milanotoday.it/eventi/il-lato-oscuro-dell-amore-cime-tempestose.html,Non classificato,"Via Gerolamo Morone, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4681863,9.1916738
Convegno/conferenza,25-01-24,2024-01-25,"via Brera, 28, Milano, MI",Pinacoteca di Brera,PERCORSI DELLA MANIERA: tra Prospero Fontana e Giorgio Vasari,,Formazione e networking,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707
Spettacoli,25-01-24,2024-01-25,"v. Matteotti 30,20064, Gorgonzola, MI,Italia",Sala Argentia,"FRA' - San Francesco, la star del Medioevo",https://www.teatro.it/spettacoli/gorgonzola/sala-argentia/2023-2024/giovanni-scifoni-fra-san-francesco-la-star-del-medioevo,Teatro e spettacolo,"Sala Argentia, 30, Via Giacomo Matteotti, Gorgonzola, Milano, Lombardia, 20064, Italia",45.5327792,9.4032916
Manifestazioni,28-01-24,2024-01-26,"Via Moncucco, 35, Milano, MI",Superstudio Maxi,Più di 500 tatuatori e performance live: torna la Milano Tattoo Convention,https://www.milanotoday.it/eventi/milano-tattoo-convention-2024.html,Altri eventi,"35, Via Moncucco, San Cristoforo, Municipio 6, Milano, Lombardia, 20143, Italia",45.4388607,9.1668385
Teatri,26-01-24,2024-01-26,"Via Giacomo Zanella, 43/1, Milano, MI",La Tana degli Artisti,Uno spettacolo a teatro per non dimenticare,https://www.milanotoday.it/eventi/spettacolo-farfalle-non-vivono-ghetto-nazismo-tana-artisti.html,Teatro e spettacolo,"Via Giacomo Zanella, Corsica, Municipio 4, Milano, Lombardia, 20059, Italia",45.4642246,9.2313596
,26-01-24,2024-01-26,"Via Giovanni Verga, 5, Milano, MI",Teatro Del Borgo,"Io vergine, tu pesci?",https://www.milanotoday.it/eventi/io-vergine-tu-pesci-giuseppe-sorgi-2024.html,Non classificato,"5, Via Giovanni Verga, Quartiere Campetto, Trezzano sul Naviglio, Milano, Lombardia, 20090, Italia",45.4290556,9.061464
,29-01-24,2024-01-26,"Via Eugenio Villoresi, 26, Milano, MI",Teatro Linguaggicreativi,Una bellezza piccola piccola,https://www.milanotoday.it/eventi/una-bellezza-piccola-piccola.html,Non classificato,"26, Via Eugenio Villoresi, Isola del Bosco, Torretta, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.5258217,9.225938
,14-02-24,2024-01-26,"Corso Buenos Aires, 45, Milano, MI",Lusvardi Art,My little demon for 2024,https://www.milanotoday.it/eventi/my-little-demon-for-2024-agostino-artese-dominik-flavio-degen-elisa-ewert-jake-kent-natalia-korotyaeva-david-kroell-laura-lusvardi-alessandro-rauschmann-e-rebecca-picci.html,Non classificato,"Goldenpoint, 45, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4808037,9.2111831
Mercatini,27-01-24,2024-01-27,"Viale Emilio Alemagna, 14, Milano, MI",Cascina Nascosta,Il mercatino del vinile in Cascina Nascosta,https://www.milanotoday.it/eventi/mercatino-vinile-cascina-nascosta.html,Mercati e shopping,"Ciclofficina Nascosta, 14, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4737946,9.1722696
Disco&Feste,27-01-24,2024-01-27,"Via Gaudenzio Fantoli, 9, Milano, MI",Fabrique,Gli anni '80 protagonisti di una nuova festa al Fabrique,https://www.milanotoday.it/eventi/festa-anni-80-fabrique.html,Musica e vita notturna,"Fabrique, 9, Via Gaudenzio Fantoli, Mecenate, Municipio 4, Milano, Lombardia, 20138, Italia",45.4521243,9.2522773
Manifestazioni,28-01-24,2024-01-27,"via Novegro s/n, Milano, MI",Parco Esposizioni Novegro,"Giochi di ruolo, manga e videogame: torna il festival del fumetto",https://www.milanotoday.it/eventi/festival-fumetto-2024-parco-novegro.html,Altri eventi,"Via Novegro, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.4688231,9.2825667
Spettacoli,27-01-24,2024-01-27,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Unipol Forum,Gabry Ponte,https://www.teatro.it/spettacoli/assago/mediolanum-forum/2023-2024/gabry-ponte,Teatro e spettacolo,"20090, Italy",45.407,9.1083
,07-02-24,2024-01-27,"Largo Corsia dei Servi, 4, Milano, MI",CMC,Mostra finale del concorso “Malamegi lab”,https://www.milanotoday.it/eventi/mostra-finale-del-concorso-malamegi-lab.html,Non classificato,"Largo Corsia dei Servi, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4647722,9.1958825
Spettacoli,27-01-24,2024-01-27,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,Metafisica dell'amore,https://www.teatro.it/spettacoli/milano/gerolamo/2023-2024/metafisica-dellamore,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551
