categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Incontri,27-10-20,2020-10-13,"Via Andrea Maria Ampère, 27, Milano, MI",Spazio Arte Tolomeo,Amars II,https://www.milanotoday.it/eventi/amars-ii-2020.html,Formazione e networking,"27, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4816019,9.2263908
Incontri,14-10-20,2020-10-14,"Via Girola 1, Milano, MI",CPS via Cherasco ang. via Girola,Trova la via... oltre la pandemia,https://www.milanotoday.it/eventi/trova-la-via-oltre-la-pandemia-2020-1.html,Formazione e networking,"Via Carlo Girola, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.510272,9.1954049
Incontri,14-10-20,2020-10-14,"Piazza del Duomo, Milano, MI",Duomo,Conferenza in memoria di Beethoven al Duomo di Milano,https://www.milanotoday.it/eventi/conferenza-incontro-beethoven-duomo.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
,14-10-20,2020-10-14,"Via Sant'Antonio, 5, Milano, MI","Centro Pastorale Ambrosiano, Sala Pio XII",L'Italia ai tempi del covid - nando pagnoncelli,https://www.milanotoday.it/eventi/l-italia-ai-tempi-del-covid-nando-pagnoncelli-2020.html,Non classificato,"5, Via Sant'Antonio, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4614519,9.1934697
Mostre,21-02-21,2020-10-15,"Via Chiese, 2, Milano, MI",Hangar Bicocca,Venti maxi installazioni sospese tra Cina ed Europa: la mostra gratis all'Hangar Bicocca,https://www.milanotoday.it/eventi/short-circuits-mostra-bicocca.html,Arte e cultura,"Iuta Bistrot, 2, Via Chiese, Bicocca, Municipio 9, Milano, Lombardia, 20126, Italia",45.5209859,9.21927
Concerti,23-11-20,2020-10-15,"Via Filodrammatici, 2, Milano, MI",Teatro alla Scala,"Festival Milano Musica, un mese di concerti in nove sedi diverse",https://www.milanotoday.it/eventi/festival-milano-musica-concerti-quando-dove.html,Musica e vita notturna,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Incontri,25-10-20,2020-10-15,"Via Milano, 1",Chiesa S.Gianna Beretta Molla,Lode ad anima,https://www.milanotoday.it/eventi/lode-ad-anima-federico-ellade-peruzzotti-2020--.html,Formazione e networking,"1, Via Milano, Redecesio, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.4797275,9.2690727
,06-06-21,2020-10-15,"Via Chiese, 2, Milano, MI",Pirelli Hangar Bicocca,"Pirelli Hangar Bicocca, una mostra dedicata alle installazioni di Chen Zhen",https://www.milanotoday.it/eventi/pirelli-hangar-bicocca-mostra-chen-zhen.html,Non classificato,"Iuta Bistrot, 2, Via Chiese, Bicocca, Municipio 9, Milano, Lombardia, 20126, Italia",45.5209859,9.21927
Mostre,04-11-20,2020-10-15,"Via Lovanio, 6, Milano, MI",Amy D Arte Spazio,De_limita: abitare in quarantena,https://www.milanotoday.it/eventi/de_limita-abitare-in-quarantena-marco-de-santi-2020.html,Arte e cultura,"6, Via Lovanio, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4766942,9.1861782
Mostre,25-10-20,2020-10-15,"Via Milano, 1",Nuova chiesa S.Gianna Beretta Molla,Lode ad anima,https://www.milanotoday.it/eventi/lode-ad-anima-federico-ellade-peruzzotti-2020.html,Arte e cultura,"1, Via Milano, Redecesio, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.4797275,9.2690727
Mostre,21-02-21,2020-10-15,"Via Chiese, 2, Milano, MI",Hangar Bicocca,Venti maxi installazioni sospese tra Cina ed Europa: la mostra gratis all'Hangar Bicocca,https://www.milanotoday.it/eventi/short-circuits-mostra-bicocca.html,Arte e cultura,"Iuta Bistrot, 2, Via Chiese, Bicocca, Municipio 9, Milano, Lombardia, 20126, Italia",45.5209859,9.21927
,06-06-21,2020-10-15,"Via Chiese, 2, Milano, MI",Pirelli Hangar Bicocca,"Pirelli Hangar Bicocca, una mostra dedicata alle installazioni di Chen Zhen",https://www.milanotoday.it/eventi/pirelli-hangar-bicocca-mostra-chen-zhen.html,Non classificato,"Iuta Bistrot, 2, Via Chiese, Bicocca, Municipio 9, Milano, Lombardia, 20126, Italia",45.5209859,9.21927
Mostre,29-10-20,2020-10-16,"Via Valenza, 2, Milano, MI",Ride Milano,Ride Milano: l'hub culturale ospita l’installazione balla! di fabio weik,https://www.milanotoday.it/eventi/ride-milano-l-hub_culturale-2020.html,Arte e cultura,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656
Mostre,25-10-20,2020-10-16,"Via Palestro, 14, Milano, MI",PAC,Al Pac arriva la mostra con le foto fatte dalle prostitute di Milano,https://www.milanotoday.it/eventi/mostra-pac-prostitute.html,Arte e cultura,"14, Via Palestro, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4729115,9.1995282
Manifestazioni,18-10-20,2020-10-16,"Piazzale dello Sport, 16, Milano, MI",Ippodromo di San Siro,Buon compleanno Ippodromo. Una festa speciale con il concerto di Dardust e una mostra aperta,https://www.milanotoday.it/eventi/festa-ippodromo-san-siro-cento-anni.html,Altri eventi,"Piazzale dello Sport, San Siro, Municipio 7, Milano, Lombardia, 20148, Italia",45.4804825,9.1291269
Teatri,01-11-20,2020-10-16,"Via Riccardo Pitteri, 58, Milano, MI",Teatro Martinitt,Riparte la Stagione teatrale del Martinitt. Dal 16 Ottobre in scena Mumble Mumble a prezzi scontati del 40%,https://www.milanotoday.it/eventi/teatro-martinitt-stagione-2020-21.html,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637
Mostre,12-09-21,2020-10-17,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"Triennale Milano, una grande mostra dedicata a Enzo Mari",https://www.milanotoday.it/eventi/enzo-mari-mostra-triennale.html,Arte e cultura,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Incontri,17-10-20,2020-10-17,"Via Erba, 2, Milano, MI",Steflor,Un laboratorio per bambini alla scoperta del magico mondo dei lombrichi,https://www.milanotoday.it/eventi/laboratorio-steflor-bambini-giardinaggio-lombrichi.html,Formazione e networking,"2, Via Erba, Cusano, Cusano Milanino, Zona Omogenea Milano Nord, Milano, Lombardia, 20095, Italia",45.5520532,9.1840748
Mostre,12-09-21,2020-10-17,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"Triennale Milano, una grande mostra dedicata a Enzo Mari",https://www.milanotoday.it/eventi/enzo-mari-mostra-triennale.html,Arte e cultura,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Mostre,07-02-21,2020-10-17,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,Sospesa: In Triennale una mostra fotografica dedicata agli indigeni minacciati dai cercatori d’oro,https://www.milanotoday.it/eventi/mostra-triennale-indigeni-brasile.html,Arte e cultura,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Mostre,18-10-20,2020-10-17,"Corso Sempione, 37, Milano, MI",Crespi Bonsai Museum,Bonsai da collezione e arte asiatica in esposizione,https://www.milanotoday.it/eventi/bonsai-da-collezione-e-arte-asiatica-in-esposizione-2020.html,Arte e cultura,"Corso Sempione, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4829626,9.1628641
Incontri,18-10-20,2020-10-17,"Via San Basilio, 7, Milano, MI",La Megaditta,A Nick Cave tribute,https://www.milanotoday.it/eventi/a-nick-cave-tribute-kicking-pricks-2020.html,Formazione e networking,"7, Via San Basilio, Greco, Municipio 9, Milano, Lombardia, 20125, Italia",45.5087028,9.2082398
Manifestazioni,18-10-20,2020-10-17,"Piazza Castello, Milano, MI",,"Flor Milano, due giorni di fiori e piante al Castello Sforzesco. Si entra gratis",https://www.milanotoday.it/eventi/flor-esposizione-fiori-piante-gratis-castello-sforzesco.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Spettacoli,17-10-20,2020-10-17,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Con il vostro irridente silenzio,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2020-2021/con-il-vostro-irridente-silenzio,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Mostre,25-10-20,2020-10-17,"Via Aosta, 17, Milano, MI",Contemporary Art Space,Tempus fugit - Viaggio nella grande bellezza,https://www.milanotoday.it/eventi/tempus-fugit-viaggio-nella-grande-bellezza-2020.html,Arte e cultura,"17, Via Aosta, Bullona, Ghisolfa, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4920873,9.1657754
Concerti,18-10-20,2020-10-17,"Via Chiese, 2, Milano, MI",HangarBicocca,Dall’Hangar Bicocca al Teatro alla Scala s'inaugura il Festival Milano Musica,https://www.milanotoday.it/eventi/festival-milano-musica-2020-biglietti.html,Musica e vita notturna,"Iuta Bistrot, 2, Via Chiese, Bicocca, Municipio 9, Milano, Lombardia, 20126, Italia",45.5209859,9.21927
Mostre,07-02-21,2020-10-17,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,Sospesa: In Triennale una mostra fotografica dedicata agli indigeni minacciati dai cercatori d’oro,https://www.milanotoday.it/eventi/mostra-triennale-indigeni-brasile.html,Arte e cultura,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Spettacoli,17-10-20,2020-10-17,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Concerto - Zubin Mehta,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/concerto-zubin-mehta,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Manifestazioni,25-10-20,2020-10-17,"Via Francesco Daverio, 7, Milano, MI",Società Umanitaria,"Giornate FAI d'autunno 2020: cosa vedere a Milano, i luoghi aperti da visitare - Annullate",https://www.milanotoday.it/eventi/giornate-fai-autunno-cosa-vedere-milano.html,Altri eventi,"7p01, Via Francesco Daverio, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4588856,9.200906
Spettacoli,18-10-20,2020-10-18,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,Tu es libre,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2020-2021/tu-es-libre,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Mostre,18-10-20,2020-10-18,"Via Luigi Ornato, Milano, MI","Parco Nord Milano, Lago di Niguarda","Nadia Nespoli, immaginario_20",https://www.milanotoday.it/eventi/nadia-nespoli-immaginario_20-nadia-nespoli-2020.html,Arte e cultura,"Via Luigi Ornato, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5176743,9.1916834
Spettacoli,18-10-20,2020-10-18,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Repower,I mosaici di Liszt,https://www.teatro.it/spettacoli/assago/repower/2020-2021/i-mosaici-di-liszt,Teatro e spettacolo,"20090, Italy",45.407,9.1083
Concerti,18-10-20,2020-10-18,"Largo Gustav Mahler, Milano, MI",Auditorium Fondazione Cariplo,Concerto benefico per le donne migranti in Libano,https://www.milanotoday.it/eventi/concerto-benefico-per-le-donne-migranti-2020.html,Musica e vita notturna,"Largo Gustav Mahler, Ticinese, Municipio 5, Milano, Lombardia, 20136, Italia",45.4463151,9.1792547
Spettacoli,18-10-20,2020-10-18,"v. Cavallari 4,20013, Magenta, MI,Italia",Lirico,Schiava di Picasso,https://www.teatro.it/spettacoli/magenta/lirico/2020-2021/schiava-di-picasso,Teatro e spettacolo,"Via Brenno Cavallari, Magenta, Milano, Lombardia, 20013, Italia",45.4683141,8.8834486
Spettacoli,18-10-20,2020-10-18,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Concerto - Mariangela Vacatello,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/concerto-mariangela-vacatello,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Incontri,18-10-20,2020-10-18,"Piazza del Duomo, Milano, MI",Duomo,Una speciale visita per bambini al Duomo di Milano,https://www.milanotoday.it/eventi/visita-guidata-bambini-duomo-milano.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Concerto,19-10-20,2020-10-19,"via Brera, 28, Milano, MI",Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,icon Brahms Primo Concerto online su BreraPlus.org,,Musica e vita notturna,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071
Convegno/conferenza,19-10-20,2020-10-19,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,"Brera: ""ripensare un museo"". Conferenza online “Uno zoom sull’arte”",,Formazione e networking,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071
,31-10-20,2020-10-19,"Viale Federico Caprilli, Milano, MI",Milano,I murales di Stereal e Kayone per Chanel make up artist,https://www.milanotoday.it/eventi/i-murales-di-stereal-e-kayone-per-chanel-make-up-artist.html,Non classificato,"Viale Federico Caprilli, San Siro, Municipio 7, Milano, Lombardia, 20148, Italia",45.480299,9.1303398
Spettacoli,19-10-20,2020-10-19,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Aida - In forma di concerto,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/aida-in-forma-di-concerto,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Teatri,02-11-20,2020-10-19,"Largo Greppi, 1, Milano, MI",Piccolo Teatro Strehler,"Annullato: Mit Jazz Festival, la magia del jazz in tre concerti al Piccolo Teatro",https://www.milanotoday.it/eventi/mitjazz-festival-concerti-al-piccolo-teatro-biglietti.html,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718248,9.1828857
Incontri,21-10-20,2020-10-20,"Via Privata della Braida, 5, Milano, MI",Aprés-Coup Bistrot,"Stazione Mito Futuro, simposio itinerante. Prima fermata",https://www.milanotoday.it/eventi/stazione-mito-futuro-apres-coup.html,Formazione e networking,"5, Via privata della Braida, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4543754,9.2020833
Teatri,25-10-20,2020-10-20,"Via Rivoli, 6, Milano, MI",Piccolo Teatro Studio Melato,Al Piccolo Teatro uno spettacolo con Stefano Massini e Paolo Jannacci: orari e biglietti,https://www.milanotoday.it/eventi/spettacolo-paolo-jannacci-piccolo-teatro.html,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Teatri,24-10-20,2020-10-20,"Viale Monza, 140, Milano, MI",Zelig,Gli appuntamenti delle nuove registrazioni di Zelig e un incontro speciale con Sergio Sgrilli,https://www.milanotoday.it/eventi/spettacolo-zelig-biglietti-quando.html,Teatro e spettacolo,"Circolo familiare di unità proletaria, 140, Viale Monza, Municipio 2, Milano, Lombardia, 20127, Italia",45.5040914,9.222479
Spettacoli,20-10-20,2020-10-20,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Recital - Marina Rebeka,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/concerto-marina-rebeka,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Incontri,21-10-20,2020-10-21,"Via Mosè Bianchi, 94, Milano, MI",Centri PIME,"Mario Calabresi presenta il libro ""Quello che non ti dicono"" dedicato al prete missionario Piero Masolo",https://www.milanotoday.it/eventi/mario-calabresi-presenta-libro-centro-pime.html,Formazione e networking,"Auditorium PIME, 94, Via Mosè Bianchi, De Angeli - Monte Rosa, Municipio 7, Milano, Lombardia, 20149, Italia",45.4758537,9.1454989
Spettacoli,21-10-20,2020-10-21,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Concerto Anna Netrebko / Riccardo Chailly,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/concerto-anna-netrebko-riccardo-chailly,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Incontri,17-01-21,2020-10-21,"Via Privata Passo Pordoi, 7/3, Milano, MI",Hub/Art,Metamorphosis,https://www.milanotoday.it/eventi/metamorphosis-laura-benetton-2020.html,Formazione e networking,"Via Passo Pordoi, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4364043,9.2092881
Incontri,17-01-21,2020-10-21,"Via Privata Passo Pordoi, 7/3, Milano, MI",Hub/Art,Metamorphosis,https://www.milanotoday.it/eventi/metamorphosis-laura-benetton-2020.html,Formazione e networking,"Via Passo Pordoi, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4364043,9.2092881
Incontri,21-10-20,2020-10-21,"Viale Pasubio, 5, Milano, MI",Fondazione Giangiacomo Feltrinelli,"Uomo vs ambiente, un equilibrio precario: ecco il tema del prossimo incontro ""E se domani""",https://www.milanotoday.it/eventi/evento-uomo-natura-21-ottobre-eni-feltrinelli.html,Formazione e networking,"Fondazione Giangiacomo Feltrinelli, 5, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814126,9.1843952
Spettacoli,22-10-20,2020-10-22,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Recital Straordinario - Jonas Kaufmann,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/recital-straordinario-jonas-kaufmann,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Mostra,31-12-20,2020-10-22,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,Performing RAFFAELLO - Serata MUNARI,,Arte e cultura,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071
Incontri,25-10-20,2020-10-23,"Via San Vittore, 21, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Laboratori, dipinti e giochi: il week-end al Museo della Scienza è dedicato ai bambini",https://www.milanotoday.it/eventi/week-end-museo-scienza-attivita-bambini.html,Formazione e networking,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462
Concerti,23-10-20,2020-10-23,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,Un concerto di Franco D'Andrea alla Triennale di Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-franco-d-andrea-triennale-milano.html,Musica e vita notturna,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Concerti,23-10-20,2020-10-23,"Via Pisanello, 1, Milano, MI",Centro Culturale Rosetum,Rosetum jazz festival #3: she's analog,https://www.milanotoday.it/eventi/rosetum-jazz-festival-3-she-s-analog-she-s-analog-2020.html,Musica e vita notturna,"Via Pisanello, Bande Nere, Municipio 7, Milano, Lombardia, 20148, Italia",45.4672182,9.140416
Cinema,30-10-20,2020-10-23,"Viale Fulvio Testi, Milano, MI",Fondazione Cineteca,Il film più belli di Ugo Tognazzi in una rassegna in streaming alla Cineteca di Milano,https://www.milanotoday.it/eventi/film-ugo-tognazzi-cineteca-milano-programma.html,Arte e cultura,"Viale Fulvio Testi, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20126, Italia",45.524861,9.2109947
Teatri,24-10-20,2020-10-24,"Viale Emilio Alemagna, 6, Milano, MI",Triennale Milano Teatro,Il viaggio di Neaco',https://www.milanotoday.it/eventi/il-viaggio-di-neaco-neaco-neapolitan-contamination.html,Teatro e spettacolo,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Concerti,25-10-20,2020-10-24,"Via Monza, 12, Milano, MI",Biblioteca Comunale,"“Garbagnate Open Jazz Festival”, un intero week-end di concerti (gratis) in arrivo",https://www.milanotoday.it/eventi/garbagnate-festival-musica-programma.html,Musica e vita notturna,"12, Via Monza, Melzo, Milano, Lombardia, 20066, Italia",45.5006633,9.4302588
Incontri,04-11-20,2020-10-24,"Via Giuseppe Dall'Occo, 1, Milano, MI",Galleria Click Art,Logos,https://www.milanotoday.it/eventi/logos-michele-sliepcevich-2020.html,Formazione e networking,"Via Giuseppe Dall'Occo, Cormano, Zona Omogenea Milano Nord, Milano, Lombardia, 20032, Italia",45.5444673,9.1692278
Concerti,24-10-20,2020-10-24,"Corso Garibaldi, 27, Milano, MI",Cam Garibaldi,Concerto Stereomood,https://www.milanotoday.it/eventi/concerto-stereomood-stereomood-2020.html,Musica e vita notturna,"27, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4730231,9.18362
Incontri,25-10-20,2020-10-25,"Via Bovisasca, 59, Milano, MI",Spirit de Milan,Spirit of Gianni Rodari,https://www.milanotoday.it/eventi/spirit-of-gianni-rodari-luca-chieregato-2020.html,Formazione e networking,"Spirit de Milan, 59, Via Bovisasca, Bovisa, Municipio 9, Milano, Lombardia, 20157, Italia",45.5067143,9.1584748
Spettacoli,25-10-20,2020-10-25,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Diplomazia,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2020-2021/diplomazia-una-notte-per-salvare-parigi,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
Mostre,13-12-20,2020-10-25,"Via Vigevano, 3, Milano, MI",Fondazione Arnaldo Pomodoro,Visite guidate Open Studio - Il teatro scolpito di Arnaldo Pomodoro,https://www.milanotoday.it/eventi/pomodoro-open-studio-visite-guidate.html,Arte e cultura,"Fondazione Arnaldo Pomodoro, 3, Via Vigevano, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523858,9.1755421
Teatri,25-10-20,2020-10-25,"Via Fratelli Zoia, 89, Milano, MI",Spazio Teatro 89,Lo spettacolo per bambini “E il bruco volò” allo Spazio Teatro 89. Orari e biglietti,https://www.milanotoday.it/eventi/spettacolo-bruco-volo-spazio-teatro-89-biglietti.html,Teatro e spettacolo,"Via Fratelli Zoia, La Viridiana, Forze Armate, Municipio 7, Milano, Lombardia, 20152, Italia",45.460948,9.1108287
,25-10-20,2020-10-25,"Via Corsico, 3, Milano, MI",Corte di Via Corsico 3,"Ricorditi di me, che son la Pia",https://www.milanotoday.it/eventi/ricorditi-di-me-che-son-la-pia-compagnia-carnevale-2020.html,Non classificato,"Ral8022, 3, Via Corsico, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523462,9.1734918
Spettacoli,25-10-20,2020-10-25,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,Storie - Stefano Massini,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2020-2021/storie,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Spettacoli,25-10-20,2020-10-25,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,"Io, Ludwig van Beethoven",https://www.teatro.it/spettacoli/milano/litta/2020-2021/io-ludwig-van-beethoven,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767
Manifestazioni,25-10-20,2020-10-25,"Piazza Alessandro Manzoni, 4, Milano, MI",Ex Monastero Olivetani,Una nuova mostra mercato del vinile a Nerviano: come scambiare dischi e cd,https://www.milanotoday.it/eventi/mostra-mercato-vinile-nerviano-dischi-e-cd.html,Altri eventi,"Piazza Alessandro Manzoni, Sant'Ilario, Nerviano, Milano, Lombardia, 20014, Italia",45.55368,8.9708681
Mostre,03-11-20,2020-10-25,"Alzaia Naviglio Grande, 4, Milano, MI",Vi.P. Gallery Milano,"Alessandra Cantamessa, deserti e altre storie",https://www.milanotoday.it/eventi/alessandra-cantamessa-deserti.html,Arte e cultura,"4, Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4521916,9.1761844
Spettacoli,25-10-20,2020-10-25,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Paolo Rossi - Pane o libertà. Su la testa,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2020-2021/pane-o-liberta-su-la-testa,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718248,9.1828857
Spettacoli,25-10-20,2020-10-25,"Via Hermada,8,20162, Milano, MI,Italia",della Cooperativa,Nessun miracolo a Milano,https://www.teatro.it/spettacoli/milano/della-cooperativa/2020-2021/nessun-miracolo-a-milano,Teatro e spettacolo,"8, Via privata Hermada, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5147872,9.1901457
Concerti,27-10-20,2020-10-27,"Via Brembo, 23, Milano, MI",GECKO23,"Jazzmi ""night and day"": trio niero fait longo al gecko23 con ""italian mood""",https://www.milanotoday.it/eventi/jazzmi-night-and-day-trio-niero-fait-longo-al-gecko23-2020.html,Musica e vita notturna,"23, Via Brembo, Scalo Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4445111,9.2082161
Mostre,26-02-21,2020-10-27,"Corso Monforte, 23, Milano, MI",Studio Giangaleazzo Visconti,"Xxx - Antonio Catelani, Mario Dellavedova, Luca Pancrazzi",https://www.milanotoday.it/eventi/xxx-antonio-catelani-mario-dellavedova-luca-pancrazzi.html,Arte e cultura,"23, Corso Monforte, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.467112,9.2012094
Concerti,27-10-20,2020-10-27,"Via Conservatorio, 12, Milano, MI",Conservatorio Giuseppe Verdi,Annullato: cinque fuoriclasse italiani della tastiera suonano al Conservatorio,https://www.milanotoday.it/eventi/concerti-conservatorio-verdi-calendario.html,Musica e vita notturna,"Via Conservatorio, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.464677,9.2030999
Mostre,26-02-21,2020-10-27,"Corso Monforte, 23, Milano, MI",Studio Giangaleazzo Visconti,"Xxx - Antonio Catelani, Mario Dellavedova, Luca Pancrazzi",https://www.milanotoday.it/eventi/xxx-antonio-catelani-mario-dellavedova-luca-pancrazzi.html,Arte e cultura,"23, Corso Monforte, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.467112,9.2012094
