categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
Cibo e Vino,15-12-19,2019-12-14,"Corso Venezia, 51, Milano, MI",Palazzo Bovara,Ecco la gara per decidere qual è il migliore panettone artigianale: assaggi gratis,https://www.milanotoday.it/eventi/panettone-gratis-bovara.html,Enogastronomia,"Lema, 51, Corso Venezia, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4714678,9.2017624,9
Spettacoli,14-12-19,2019-12-14,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,Solo,https://www.teatro.it/spettacoli/legnano/galleria/2019-2020/solo,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5948853,8.9184024,4
Incontri,14-12-19,2019-12-14,"Via Borgogna, 3, Milano, MI",Casa della Cultura,Lorenzo shoubridge – Presentazione libro apuane terre selvagge,https://www.milanotoday.it/eventi/lorenzo-shoubridge-presentazione-libro-apuane-terre-selvagge-lorenzo-shoubridge-7062901.html,Formazione e networking,"Marco, 3, Via Borgogna, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4659702,9.1981985,0
Disco&Feste,06-01-20,2019-12-14,"Viale Gorizia, Milano, MI",Darsena,Milano come Las Vegas: incredibile show gratis giochi d'acqua e luce in Darsena,https://www.milanotoday.it/eventi/darsena-acqua-luci-show.html,Musica e vita notturna,"Viale Gorizia, Navigli, Municipio 6, Milano, Lombardia, 20136, Italia",45.4525712,9.1764234,7
Manifestazioni,06-01-20,2019-12-14,"Viale Gabriele D'Annunzio, Milano, MI",Darsena,"Natale 2019, la Darsena si illumina con luci e giochi d'acqua",https://www.milanotoday.it/eventi/natale-2019-luci-darsena-.html,Altri eventi,"Viale Gabriele d'Annunzio, Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.453777,9.176252,7
Concerti,14-12-19,2019-12-14,"Piazza del Carmine, 2, Milano, MI",Chiesa Santa Maria del Carmine,Celtic harps & Christmas carols,https://www.milanotoday.it/eventi/celtic-harps-christmas-carols.html,Musica e vita notturna,"2, Piazza del Carmine, Brera, Milano, Lombardia, 20121, Italia",45.4705766,9.1854554,0
Manifestazioni,14-12-19,2019-12-14,"Via Monte Napoleone, Milano, MI",Pal Zileri,I bambini in Ferrari con Babbo Natale (per beneficenza) in Montenapo,https://www.milanotoday.it/eventi/ferrari-babbo-natale-montenapoleone.html,Altri eventi,"Via Monte Napoleone, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4671347,9.1965125,0
,14-12-19,2019-12-14,"Alzaia Naviglio Grande, Milano, MI",Navigli,"Milano, ecco il concerto di Natale galleggiante: lo show su una canoa itinerante sui Navigli",https://www.milanotoday.it/eventi/concerto-acqua-navigli-natale.html,Non classificato,"Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20136, Italia",45.4520419,9.1756524,7
Disco&Feste,06-01-20,2019-12-14,"Viale Gorizia, Milano, MI",Darsena,Milano come Las Vegas: incredibile show gratis giochi d'acqua e luce in Darsena,https://www.milanotoday.it/eventi/darsena-acqua-luci-show.html,Musica e vita notturna,"Viale Gorizia, Navigli, Municipio 6, Milano, Lombardia, 20136, Italia",45.4525712,9.1764234,7
Manifestazioni,06-01-20,2019-12-14,"Viale Gabriele D'Annunzio, Milano, MI",Darsena,"Natale 2019, la Darsena si illumina con luci e giochi d'acqua",https://www.milanotoday.it/eventi/natale-2019-luci-darsena-.html,Altri eventi,"Viale Gabriele d'Annunzio, Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.453777,9.176252,7
Mercatini,14-12-19,2019-12-14,"Via Conte Rosso, Milano, MI",Lambrate,"Natale, arriva il Sabato di Lambrate con un magico mercatino di regali",https://www.milanotoday.it/eventi/mercatino-natale-lambrate.html,Mercati e shopping,"Via Conte Rosso, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4819574,9.2426159,6
Incontri,14-12-19,2019-12-14,"Piazza Piero Carnelli, Milano, MI",Teatro Delfino,Salviamo il Natale,https://www.milanotoday.it/eventi/salviamo-il-natale-2019.html,Formazione e networking,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908,6
Incontri,15-12-19,2019-12-14,"Via Marsala, 8, Milano, MI",Casa delle Donne di Milano,"Mettiamoci in mostra - Creatività artigiana, tutta al femminile",https://www.milanotoday.it/eventi/mettiamoci-in-mostra-creativita-artigiana.html,Formazione e networking,"8, Via Marsala, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4788366,9.187267,0
Incontri,14-12-19,2019-12-14,"Via Lodovico Settala, 27, Milano, MI",Cinema Teatro Sala Gregorianum,"""Il cibo ideale, curarsi mangiando"", il 14 dicembre la tappa di milano al teatro Gregorianum",https://www.milanotoday.it/eventi/il-cibo-ideale-curarsi-mangiando-il-14-dicembre.html,Formazione e networking,"Via Lodovico Settala, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4813099,9.2068896,9
Cibo e Vino,15-12-19,2019-12-14,"Corso Venezia, 51, Milano, MI",Palazzo Bovara,"Assaggi gratis, sfide tra pasticceri e una giuria con il trio Medusa: ecco la grande festa del panettone",https://www.milanotoday.it/eventi/festa-panettone-porta-venezia.html,Enogastronomia,"51, Corso Venezia, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4714453,9.2017768,9
Concerti,14-12-19,2019-12-14,"Piazza Francesco Carrara, 17, Milano, MI","Auditorium ""Centro Asteria""","Concerto ""lyric & pop""",https://www.milanotoday.it/eventi/concerto-lyric-pop-katerina-adamova-mazzei-2019.html,Musica e vita notturna,"17, Piazza Francesco Carrara, Stadera, Municipio 5, Milano, Lombardia, 20136, Italia",45.4369245,9.1761088,7
,14-12-19,2019-12-14,"Piazza Castello, Milano, MI",Castello Sforzesco di Milano - Sale Panoramiche,"#Odiamoglisprechi 2019 - Giornata-evento: le nuove generazioni, ambasciatrici di un futuro sostenibile",https://www.milanotoday.it/eventi/odiamoglisprechi-2019-giornata-evento-dedicata-alle-nuove-generazioni-ambasciatrici-di-un-futuro-sostenibile.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0
Turismo,14-12-19,2019-12-14,"Via Ciro Menotti, 206, Milano, MI",Contrada Sovrana La Flora,Cena di Natale alla Contrada Sovrana La Flora,https://www.milanotoday.it/eventi/cena-natale-2019-contrada.html,Non classificato,"206, Via Ciro Menotti, Mazzafame, Oltrestazione, Legnano, Milano, Lombardia, 20025, Italia",45.5918806,8.8857286,4
Manifestazioni,14-12-19,2019-12-14,"Piazza Andrea Fusina, Milano, MI",,Un bosco orizzontale in un murales artistico al Mercato Comunale Fusina,https://www.milanotoday.it/eventi/murales-mercato-comunale-fusina.html,Altri eventi,"Piazza Andrea Fusina, Città Studi, Municipio 3, Milano, Lombardia, 20059, Italia",45.4686225,9.2301425,9
Incontri,14-12-19,2019-12-14,"Via Giulio Cesare Procaccini, 4, Milano, MI",Fabbrica del Vapore - Spazio Fattoria,One day in yoga festival - Light your infinite potential,https://www.milanotoday.it/eventi/one-day-in-yoga-festival-light-2019.html,Formazione e networking,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796,0
Incontri,14-12-19,2019-12-14,"Via Mac Mahon, 16, Milano, MI",Teatro Out Off,"Io vergine, tu pesci?",https://www.milanotoday.it/eventi/io-vergine-tu-pesci-giuseppe-sorgi.html,Formazione e networking,"Via Mac Mahon, Villapizzone, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4970636,9.153938,3
Spettacoli,15-12-19,2019-12-15,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Per favore non uccidete Cenerentola,https://www.teatro.it/spettacoli/milano/martinitt/2019-2020/per-favore-non-uccidete-cenerentola,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4798362,9.2457864,6
Cibo e Vino,15-12-19,2019-12-15,"Piazza Giovanni XXIII, Milano, MI",Pioltello,"A Pioltello una festa dedicata al cioccolato: ecco ""Cioccolandia""",https://www.milanotoday.it/eventi/festa-cioccolato-pioltello.html,Enogastronomia,"Piazza Giovanni XXIII, Pagano, Municipio 1, Milano, Lombardia, 20145, Italia",45.4748824,9.1646388,3
Spettacoli,15-12-19,2019-12-15,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Racconti di Zafferano,https://www.teatro.it/spettacoli/milano/manzoni/2019-2020/racconti-di-zafferano-1,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,0
Teatri,15-12-19,2019-12-15,"Via Sant'Arnaldo, 17, Milano, MI",L'auditorium di Cassina Anna a Bruzzano,Spettacolo di Natale,https://www.milanotoday.it/eventi/spettacolo-di-natale-2019.html,Teatro e spettacolo,"17, Via Sant'Arnaldo, Bruzzano, Municipio 9, Milano, Lombardia, 20161, Italia",45.5253946,9.1768005,5
Spettacoli,15-12-19,2019-12-15,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,L'infinito tra parentesi,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-acomea/2019-2020/linfinito-tra-parentesi,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,9
Incontri,15-12-19,2019-12-15,"Piazza Riccardo Wagner, 2, Milano, MI",Chiesa di San Pietro in Sala,«Natale in pieve e in cattedrale»,https://www.milanotoday.it/eventi/natale-in-pieve-e-in-cattedrale-bach-bettinelli.html,Formazione e networking,"Piazza Riccardo Wagner, Pagano, Municipio 7, Milano, Lombardia, 20145, Italia",45.4681615,9.1561888,3
Spettacoli,15-12-19,2019-12-15,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Repower,A Christmas Carol - Musical,https://www.teatro.it/spettacoli/assago/della-luna/2019-2020/a-christmas-carol-musical,Teatro e spettacolo,"20090, Italy",45.407,9.1083,8
Spettacoli,15-12-19,2019-12-15,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,La Parrucca,https://www.teatro.it/spettacoli/milano/gerolamo/2019-2020/la-parrucca,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551,0
Spettacoli,15-12-19,2019-12-15,"Via Hermada,8,20162, Milano, MI,Italia",della Cooperativa,Il rumore del silenzio,https://www.teatro.it/spettacoli/milano/della-cooperativa/2019-2020/il-rumore-del-silenzio,Teatro e spettacolo,"8, Via privata Hermada, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5147872,9.1901457,5
Concerti,19-12-19,2019-12-15,"Via San Giovanni sul Muro, Milano, MI",Chiesa S. Maria della Consolazione al Castello,Not(t)e di Natale in borgo Magenta,https://www.milanotoday.it/eventi/not-t-e-di-natale-in-borgo-magenta-2019.html,Musica e vita notturna,"Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4663902,9.1810058,0
Spettacoli,15-12-19,2019-12-15,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Fedeli d'amore,https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2019-2020/fedeli-damore,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,9
Spettacoli,15-12-19,2019-12-15,"via Filodrammatici,1,20121, Milano, MI,Italia",Filodrammatici,La lettera,https://www.teatro.it/spettacoli/milano/filodrammatici/2019-2020/la-lettera,Teatro e spettacolo,"Teatro dei Filodrammatici, 1, Via Filodrammatici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.467261,9.188435,0
Concerti,15-12-19,2019-12-15,"Via Pietro Borsieri, 37, Milano, MI",Blue Note,Fabrizio Bosso in concerto al Blue Note. Orari e biglietti,https://www.milanotoday.it/eventi/fabrizio-bosso-concerto-blue-note-biglietti.html,Musica e vita notturna,"Blue Note, 37, Via Pietro Borsieri, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4895296,9.1888504,0
Spettacoli,15-12-19,2019-12-15,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Pinocchio Reloaded - Musical di un burattino senza fili,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2019-2020/pinocchio-reloaded-favola-di-un-burattino-senza-fili,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,5
Concerti,15-12-19,2019-12-15,"Alzaia Naviglio Pavese, 16, Milano, MI",Spazio Culturale Ex-Fornace,Grande giornata della musica classica 2019,https://www.milanotoday.it/eventi/grande-giornata-della-musica-classica-2019.html,Musica e vita notturna,"16, Alzaia Naviglio Pavese, Navigli, Municipio 6, Milano, Lombardia, 20143, Italia",45.4500421,9.1774094,7
Incontri,15-12-19,2019-12-15,"Via Benedetto Marcello, Milano, MI",,Un pomeriggio per decorare l'albero di Natale con materiale riciclato,https://www.milanotoday.it/eventi/decorare-albero-natale-incontro.html,Formazione e networking,"Via Benedetto Marcello, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4793692,9.2068877,9
Incontri,16-12-19,2019-12-15,"Via Antoine Watteau, 7, Milano, MI",SPAZIO PUBBLICO AUTOGESTITO LEONCAVALLO,Pinelli assassinato Valpreda innocente la strage è di Stato,https://www.milanotoday.it/eventi/pinelli-assassinato-valpreda-innocente-2019.html,Formazione e networking,"Leoncavallo Spazio Pubblico Autogestito, 7, Via Antoine Watteau, Greco, Municipio 2, Milano, Lombardia, 20125, Italia",45.5014308,9.2076473,5
Spettacoli,16-12-19,2019-12-16,"via Gaudenzio Ferrari 11,20123, Milano, MI,Italia",Teatro i,L'indifferenza,https://www.teatro.it/spettacoli/milano/teatro-i/2019-2020/lindifferenza,Teatro e spettacolo,"Teatro i, 11, Via Gaudenzio Ferrari, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4551612,9.1767832,7
,16-12-19,2019-12-16,"Via Conservatorio, 12, Milano, MI","Conservatorio Giuseppe Verdi, sala Puccini",Concerto pro Fenice con la star del violino Leonardo Moretti al conservatorio G.Verdi,https://www.milanotoday.it/eventi/concerto-pro-fenice-con-la-star-del-violino-2019.html,Non classificato,"Via Conservatorio, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4658084,9.2027724,9
Spettacoli,16-12-19,2019-12-16,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Mi sono rotto... i ricordi,https://www.teatro.it/spettacoli/milano/manzoni/2019-2020/mi-sono-rotto-i-ricordi,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,0
Manifestazioni,31-12-19,2019-12-16,"Piazza Castello, Milano, MI",Castello Sforzesco,"Natale 2019: al Castello arriva il ""Villaggio degli Elfi""",https://www.milanotoday.it/eventi/natale-2019-villaggio-elfi-castello.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0
Spettacoli,17-12-19,2019-12-17,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Cenerentola,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2019-2020/cenerentola,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,5
Spettacoli,17-12-19,2019-12-17,"Via Varese,29,20024, Garbagnate Milanese, MI,Italia",Italia,La menzogna,https://www.teatro.it/spettacoli/garbagnate-milanese/italia/2019-2020/la-menzogna,Teatro e spettacolo,"Via Varese, Quadrifoglio, Santa Maria Rossa, Garbagnate Milanese, Milano, Lombardia, 20024, Italia",45.5758278,9.0778952,1
Mostre,09-02-20,2019-12-17,"Via Palestro, 14, Milano, MI",Pac,'Storie dagli antipodi': al Pac la più grande mostra d'arte mai realizzata sull'Australia,https://www.milanotoday.it/eventi/mostra-australia-pac.html,Arte e cultura,"14, Via Palestro, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4729115,9.1995282,0
Mostre,09-02-20,2019-12-17,"Via Palestro, 14, Milano, MI",Pac,'Storie dagli antipodi': al Pac la più grande mostra d'arte mai realizzata sull'Australia,https://www.milanotoday.it/eventi/mostra-australia-pac.html,Arte e cultura,"14, Via Palestro, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4729115,9.1995282,0
Concerti,17-12-19,2019-12-17,"Via Gaudenzio Fantoli, 9, Milano, MI",FABRIQUE,Clementino al Fabrique il 17 dicembre,https://www.milanotoday.it/eventi/clementino-fabrique.html,Musica e vita notturna,"Fabrique, 9, Via Gaudenzio Fantoli, Mecenate, Municipio 4, Milano, Lombardia, 20138, Italia",45.4521243,9.2522773,6
Teatri,22-12-19,2019-12-17,"Via Pier Lombardo, Milano, MI",Teatro Franco Parenti,"Perlasca, il coraggio di dire no: a dicembre in scena al Parenti",https://www.milanotoday.it/eventi/perlasca-spettacolo-parenti.html,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,9
Mostre,17-12-19,2019-12-17,"Via San Sisto, 4, Milano, MI",Studio Museo Francesco Messina,Grande inaugurazione per l'affresco digitale con straordinario trasporto,https://www.milanotoday.it/eventi/grande-inaugurazione-per-l-affresco-digitale.html,Arte e cultura,"4, Via San Sisto, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4607942,9.1815957,0
,17-12-19,2019-12-17,"Via Santa Rita da Cascia, 22, Milano, MI",Santuario Santa Rita da Cascia,Celebrazione conclusiva del giubileo familiare santa Rita da cascia a Milano,https://www.milanotoday.it/eventi/celebrazione-conclusiva-del-giubileo-familiare-santa-rita-da-cascia-a-milano-giubileo-familiare-santa-rita-da-cascia-7060651.html,Non classificato,"Santa Rita Volley, 22, Via Santa Rita da Cascia, Ronchetto Sul Naviglio, Municipio 6, Milano, Lombardia, 20143, Italia",45.4404626,9.148832,7
Mostre,14-02-20,2019-12-18,"Via San Sisto, 4, Milano, MI",Studio Museo Francesco Messina,Con straordinario trasporto,https://www.milanotoday.it/eventi/con-straordinario-trasporto-rete-delle-grandi-macchine.html,Arte e cultura,"4, Via San Sisto, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4607942,9.1815957,0
Mostre,18-12-19,2019-12-18,"Via Pioppette, 3, Milano, MI",Pidaza - Pizza Romagnola,Music & women,https://www.milanotoday.it/eventi/music-women-marco-ugoni.html,Arte e cultura,"3, Via Pioppette, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4576103,9.1815916,0
Concerti,18-12-19,2019-12-18,"piazza città di lombardia, Milano, MI",Palazzo Lombardia auditorium Testori,Un concerto di Natale gratis con la Filarmonica della Scala,https://www.milanotoday.it/eventi/concerto-natale-gratis-regione-palazzo.html,Musica e vita notturna,"Piazza Città di Lombardia, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20124, Italia",45.4867209,9.1960553,0
Concerti,18-12-19,2019-12-18,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,Cristiano De André in concerto. Orari e biglietti,https://www.milanotoday.it/eventi/cristano-de-andre-concerto.html,Musica e vita notturna,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,5
Mostre,14-02-20,2019-12-18,"Via San Sisto, 4, Milano, MI",Studio Museo Francesco Messina,Con straordinario trasporto,https://www.milanotoday.it/eventi/con-straordinario-trasporto-rete-delle-grandi-macchine.html,Arte e cultura,"4, Via San Sisto, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4607942,9.1815957,0
Spettacoli,18-12-19,2019-12-18,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Storia di un impiegato,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2019-2020/storia-di-un-impiegato,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,5
