categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
,20-11-21,2021-11-20,"Via Marina, Milano, MI",,La sfilata delle auto d'epoca in centro a Milano,https://www.milanotoday.it/eventi/sfilata-auto-storiche.html,Non classificato,"Via Marina, Guastalla, Municipio 1, Milano, Lombardia, 20219, Italia",45.4710275,9.1998156,8
Mercatini,06-01-22,2021-11-20,"Via Giuseppe Eugenio Luraghi, 11, Milano, MI",Il Centro,Piste di pattinaggio e mercatini: al Centro di Arese la magia del Natale,https://www.milanotoday.it/eventi/mercatini-natale-giostre-piste-pattinaggio-centro-di-arese.html,Mercati e shopping,"Via Maestra, 11, Viale Giuseppe Eugenio Luraghi, Valera, Arese, Milano, Lombardia, 20044, Italia",45.5638918,9.0510987,1
,20-11-21,2021-11-20,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,Bookcity Milano: gli impressionisti e la signora della luce. La storia di Berthe Morisot,https://www.milanotoday.it/eventi/gli-impressionisti-e-la-signora-della-luce.html,Non classificato,"Giacomo, 12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20100, Italia",45.4632066,9.1914879,8
,20-11-21,2021-11-20,"Via San Sisto, 4, Milano, MI",Studio Museo Francesco Messina,Evento Bookcity 'Maria Cristina Carlini. Storia di una scultrice',https://www.milanotoday.it/eventi/evento-bookcity-maria-cristina-carlini.html,Non classificato,"4, Via San Sisto, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4607942,9.1815957,8
Mostre,01-12-21,2021-11-20,"Via Giuseppe dall'Occo, 1, Milano, MI",Galleria Click Art,Visioni contemporanee,https://www.milanotoday.it/eventi/visioni-contemporanee-2021.html,Arte e cultura,"Via Giuseppe Dall'Occo, Cormano, Zona Omogenea Milano Nord, Milano, Lombardia, 20032, Italia",45.5444599,9.1691639,4
Spettacoli,20-11-21,2021-11-20,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Theodora - Concerti straordinari,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2021-2022/theodora,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287,8
,20-11-21,2021-11-20,"Via San Giovanni sul Muro, 2, Milano, MI",Teatro Dal Verme,"Corrado Oddi in scena a Milano con ""Pinocchio e la sua favola""",https://www.milanotoday.it/eventi/corrado-oddi-in-scena-2021.html,Non classificato,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,8
Spettacoli,20-11-21,2021-11-20,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,"Pinocchio e la sua favola, per Voce recitante e orchestra",https://www.teatro.it/spettacoli/milano/dal-verme/2021-2022/pinocchio-e-la-sua-favola-per-voce-recitante-e-orchestra,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,8
Concerti,20-11-21,2021-11-20,"Via Torino, 64, Milano, MI",Piazza Castello - Art Mall (via Torino 64),"Sex toys gratis per tutti, così Blowjoe lancia il suo singolo a Milano",https://www.milanotoday.it/eventi/cultura/sex-toys-gratis-blowjoe-corteo-piacere.html,Musica e vita notturna,"Natura, 64, Via Torino, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4607911,9.1827157,8
Manifestazioni,21-11-21,2021-11-20,"Via Moncucco, 35, Milano, MI",Superstudio Maxi,"Salone della Cultura 2021, a Milano torna la fiera del libro",https://www.milanotoday.it/eventi/salone-della-cultura-2021.html,Altri eventi,"35, Via Moncucco, San Cristoforo, Municipio 6, Milano, Lombardia, 20143, Italia",45.4388607,9.1668385,6
Spettacoli,20-11-21,2021-11-20,"v. S. Giovanni XXIII 5,20090, Opera, MI,Italia",Eduardo,"Com'è ancora umano lei, caro Fantozzi",https://www.teatro.it/spettacoli/opera/eduardo/2021-2022/come-ancora-umano-lei-caro-fantozzi,Teatro e spettacolo,"20090, Italy",45.407,9.1083,9
Spettacoli,21-11-21,2021-11-21,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,"Vieni avanti, cretina!",https://www.teatro.it/spettacoli/milano/carcano/2021-2022/vieni-avanti-cretina,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
Spettacoli,21-11-21,2021-11-21,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Le opere complete di Shakespeare in 90 minuti,https://www.teatro.it/spettacoli/milano/menotti/2021-2022/le-opere-complete-di-shakespeare-in-90-minuti,Teatro e spettacolo,"11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699888,9.2132156,0
Spettacoli,21-11-21,2021-11-21,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Caduto fuori dal tempo,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2021-2022/caduto-fuori-dal-tempo,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Spettacoli,21-11-21,2021-11-21,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Farfalle,https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2021-2022/farfalle,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Mercatini,21-11-21,2021-11-21,"Via Mecenate, 88/A, Milano, MI",East Market,"Buon compleanno East Market, il mercatino festeggia sette anni",https://www.milanotoday.it/eventi/compleanno-east-market-mercatino-vintage.html,Mercati e shopping,"Via Mecenate, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4529888,9.2481173,7
Spettacoli,21-11-21,2021-11-21,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,La Gilda - Laura Marinoni,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-acomea/2021-2022/la-gilda-laura-marinoni,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Spettacoli,21-11-21,2021-11-21,"Via Boltraffio 21,20159, Milano, MI,Italia",Fontana,"A-MEN (gli uomini, le nuove religioni e altre crisi)",https://www.teatro.it/spettacoli/milano/fontana/2021-2022/a-men-gli-uomini-le-nuove-religioni-e-altre-crisi,Teatro e spettacolo,"21, Via Gian Antonio Boltraffio, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4921952,9.1878419,2
Spettacoli,21-11-21,2021-11-21,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Maria Callas. Lettere e Memorie,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/maria-callas-lettere-e-memorie,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Manifestazioni,21-11-21,2021-11-21,"Via dei Salici, 9, Milano, MI",Centro Sociale Il Salice,La mostra mercato del vinile e del cd a Legnano,https://www.milanotoday.it/eventi/mostra-mercato-vinile-cd-dischi-legnano.html,Altri eventi,"Parcheggio centro polifunzionale Sandro Pertini( I Salici), 9, Via dei Salici, Mazzafame, Oltrestazione, Legnano, Milano, Lombardia, 20025, Italia",45.5959015,8.8869323,5
Spettacoli,21-11-21,2021-11-21,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Fronte del porto,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2021-2022/fronte-del-porto,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Incontri,21-11-21,2021-11-21,"Viale Gadio, 2, Milano, MI",Aquario Civico di Milano - Sala Vitman,"Di romanzi, di mare e di avventura",https://www.milanotoday.it/eventi/di-romanzi-di-mare-e-di-avventura.html,Formazione e networking,"2, Viale Gerolamo Gadio, Brera, Milano, Lombardia, 20121, Italia",45.4737856,9.1809276,8
Spettacoli,22-11-21,2021-11-22,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Almeno tu nell'universo,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/almeno-tu-nelluniverso,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Spettacoli,22-11-21,2021-11-22,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,The Pozzolis Family - A-LIVE!,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2021-2022/the-pozzolis-family-a-live,Teatro e spettacolo,"20145, Italy",45.4643,9.1895,8
Spettacoli,23-11-21,2021-11-23,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,L'elisir d'amore,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2021-2022/lelisir-damore,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287,8
Concerti,23-11-21,2021-11-23,"Viale Valtellina, Milano, MI",Alcatraz Milano,Cosmo in concerto a Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-cosmo-alcatraz-biglietti.html,Musica e vita notturna,"Viale Valtellina, Bettola, Cinisello Balsamo, Zona Omogenea Milano Nord, Milano, Lombardia, 20092, Italia",45.5571989,9.2529919,4
Concerti,24-11-21,2021-11-24,"Via Giovanni Schiaparelli, 14, Milano, MI",Nik's & Co.,Live piano - Roberto Esposito al Nik's & co,https://www.milanotoday.it/eventi/live-piano-roberto-esposito-2021--.html,Musica e vita notturna,"Nik's & Co, 14, Via Giovanni Schiaparelli, Centrale, Municipio 2, Milano, Lombardia, 20125, Italia",45.4903659,9.2037822,0
,07-01-22,2021-11-24,"Via Montebello, 30, Milano, MI",Belyaev Art Gallery,"""Germinazioni"", mostra personale di Ercole Pignatelli",https://www.milanotoday.it/eventi/germinazioni-mostra-ercole-pignatelli.html,Non classificato,"30, Via Montebello, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.474713,9.192753,8
,24-11-21,2021-11-24,"Piazza Pio XI, 2, Milano, MI",Veneranda Biblioteca Ambrosiana,"Lungo il fiume, alla scoperta dell’eccellenza del riso italiano",https://www.milanotoday.it/eventi/incontro-biblioteca-ambrosiana-eccellenza-riso-italiano.html,Non classificato,"Biblioteca Ambrosiana, 2, Piazza Pio Undicesimo, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4636207,9.1860483,8
Mostra,27-03-22,2021-11-24,"via Tortona,  56, Milano, MI",Mudec – Museo delle Culture,PIET MONDRIAN Dalla figurazione all’astrazione,,Arte e cultura,"Mudec, 56, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4520455,9.1613185,6
,24-11-21,2021-11-24,"Via Giovanni Schiaparelli, 14, Milano, MI",Nik's & Co,Live piano: Roberto Esposito si esibisce con “i mari della luna” e annuncia il suo tour internazionale,https://www.milanotoday.it/eventi/live-piano-roberto-esposito-2021.html,Non classificato,"Nik's & Co, 14, Via Giovanni Schiaparelli, Centrale, Municipio 2, Milano, Lombardia, 20125, Italia",45.4903659,9.2037822,0
,07-01-22,2021-11-24,"Via Montebello, 30, Milano, MI",Belyaev Art Gallery,"""Germinazioni"", mostra personale di Ercole Pignatelli",https://www.milanotoday.it/eventi/germinazioni-mostra-ercole-pignatelli.html,Non classificato,"30, Via Montebello, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.474713,9.192753,8
,28-11-21,2021-11-25,"Via Privata della Braida, 6, Milano, MI",Teatro della Contraddizione,Eppideis di Rosario Palazzolo alla contraddizione - Dal 25 al 28 novembre,https://www.milanotoday.it/eventi/eppideis-di-rosario-palazzolo-2021.html,Non classificato,"Via privata della Braida, Guastalla, Municipio 1, Milano, Lombardia, 29135, Italia",45.4545333,9.2020879,0
Cinema,25-11-21,2021-11-25,"Via Privata Micene, Milano, MI",Spazio Micene,Omicidio al Cairo,https://www.milanotoday.it/eventi/omicidio-al-cairo-tarik-saleh.html,Arte e cultura,"Via privata Micene, Selinunte, Municipio 7, Milano, Lombardia, 20148, Italia",45.4722184,9.1349381,9
,12-03-22,2021-11-25,"Via Solferino, 44, Milano, MI",Antonio Colombo Arte Contemporanea,In the garden of eden. A landscape of things with Alessandro Mendini and friends,https://www.milanotoday.it/eventi/in-the-garden-of-edenntafora-stefano-casciani-carla-ceccariglia-pierre-charpin-riccardo-dalisi-michele-de-lucchi-massimo-giacon-anna-gili-bruno-gregory-al.html,Non classificato,"44, Via Solferino, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4786644,9.1884688,8
Concerti,26-11-21,2021-11-25,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,Carmen Consoli in concerto dal vivo a Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-carmen-consoli-teatro-arcimboldi.html,Musica e vita notturna,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,4
,12-03-22,2021-11-25,"Via Solferino, 44, Milano, MI",Antonio Colombo Arte Contemporanea,In the garden of eden. A landscape of things with Alessandro Mendini and friends,https://www.milanotoday.it/eventi/in-the-garden-of-edenntafora-stefano-casciani-carla-ceccariglia-pierre-charpin-riccardo-dalisi-michele-de-lucchi-massimo-giacon-anna-gili-bruno-gregory-al.html,Non classificato,"44, Via Solferino, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4786644,9.1884688,8
Teatri,12-12-21,2021-11-25,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,"In prima nazionale ""Big Data"" al Piccolo Teatro Grassi",https://www.milanotoday.it/eventi/spettacolo-big-data-piccolo-teatro.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,8
,28-11-21,2021-11-25,"Via Tertulliano, 70, Milano, MI",Tetro Spazio Tertulliano,"""L'enigma della Maddalena""",https://www.milanotoday.it/eventi/l-enigma-della-maddalena.html,Non classificato,"70, Via Tertulliano, Umbria - Molise, Municipio 4, Milano, Lombardia, 20139, Italia",45.4481763,9.2224417,0
Incontri,25-11-21,2021-11-25,"Via XXV Aprile, 4, Milano, MI",Palazzo Comunale - Sala Consiliare,"Il tempo delle donne tra arte, storia e diritti. Convegno a Cinisello Balsamo",https://www.milanotoday.it/eventi/convegno-cinisello-balsamo-violenza-donne.html,Formazione e networking,"Unipolsai Assicurazioni, 4, Via Venticinque Aprile, Triulzo Superiore, Triulzo Inferiore, Triulzo, San Donato Milanese, Milano, Lombardia, 20097, Italia",45.4319641,9.2681538,7
,26-11-21,2021-11-26,"Via Achille Maiocchi, 7, Milano, MI",Spazio Maiocchi,Rosa & Louise – A feminist manifest in dialogues,https://www.milanotoday.it/eventi/rosa-louise-a-feminist-manifest-.html,Non classificato,"Via Achille Maiocchi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4762588,9.2159801,0
Concerti,26-11-21,2021-11-26,"Via Daniele Ricciarelli, 3, Milano, MI",Ciù Ciù Bollicine MusiCabaret,Fantasia su Morricone,https://www.milanotoday.it/eventi/fantasia-su-morricone-corrado-neri-2021.html,Musica e vita notturna,"Via Daniele Ricciarelli, Selinunte, Municipio 7, Milano, Lombardia, 20148, Italia",45.4727589,9.1433927,2
,26-11-21,2021-11-26,"Via delle Leghe, 18, Milano, MI",Noi libreria spazio culturale di vicinato,"Acustica domestica, da “Noi” rassegna acustica con Paolo Saporiti",https://www.milanotoday.it/eventi/acustica-domestica-da-noi.html,Non classificato,"NOI, 18, Via delle Leghe, Loreto, Municipio 2, Milano, Lombardia, 20127, Italia",45.4925179,9.2172808,0
,28-11-21,2021-11-26,"Piazza Castello, 31, Milano, MI",Castello Visconteo,"""Abbiategusto giovani""",https://www.milanotoday.it/eventi/abbiategusto-giovani.html,Non classificato,"31, Piazza Castello, Cascina Pariana, Pessano con Bornago, Milano, Lombardia, 20042, Italia",45.5510447,9.3821142,3
,26-11-21,2021-11-26,"Via Pasquale Sottocorno, 27, Milano, MI",Art Luxury,'Tilt' di Sara Arnaout e Francesca Falli,https://www.milanotoday.it/eventi/tilt-di-sara-arnaout-e-francesca-falli.html,Non classificato,"Ricci Osteria, 27, Via Pasquale Sottocorno, XXII Marzo, Municipio 4, Milano, Lombardia, 20129, Italia",45.4662072,9.2119112,0
,28-11-21,2021-11-26,"Via Santa Radegonda, 8, Milano, MI",The Space Cinema Odeon,Vanity Fair stories 2021 dal 26 al 28 novembre,https://www.milanotoday.it/eventi/vanity-fair-stories-2021.html,Non classificato,"The Space Cinema Odeon, 8, Via Santa Radegonda, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4651207,9.192365,8
Concerti,28-11-21,2021-11-26,"Piazza Francesco Carrara, 17, Milano, MI",Centro Asteria,Festival corde d'autunno | Concerti,https://www.milanotoday.it/eventi/festival-corde-d-autunno-2021.html,Musica e vita notturna,"17, Piazza Francesco Carrara, Stadera, Municipio 5, Milano, Lombardia, 20136, Italia",45.4369245,9.1761088,6
Incontro/presentazione,26-11-21,2021-11-26,"via Brera, 28, Milano, MI",Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,"""Le Fantasie di Mario Mafai""",,Formazione e networking,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071,8
,28-11-21,2021-11-26,"Piazza Castello, 31, Milano, MI",Castello Visconteo,"21° Abbiategusto, dalle radici al cambiamento",https://www.milanotoday.it/eventi/abbiategusto-26-novembre-2021.html,Non classificato,"31, Piazza Castello, Cascina Pariana, Pessano con Bornago, Milano, Lombardia, 20042, Italia",45.5510447,9.3821142,3
Teatri,28-11-21,2021-11-26,"Piazza Castello, 31, Milano, MI",Castello Visconteo,Abbiategusto 2021,https://www.milanotoday.it/eventi/abbiategusto-2021.html,Teatro e spettacolo,"31, Piazza Castello, Cascina Pariana, Pessano con Bornago, Milano, Lombardia, 20042, Italia",45.5510447,9.3821142,3
Spettacoli,26-11-21,2021-11-26,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Parlami d'amore,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2021-2022/parlami-damore,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963,5
Mostre,06-01-22,2021-11-26,"Via Achille Maiocchi, 15, Milano, MI",Maiocchi15,Sospesi nel tempo e nello spazio. Esposizione delle opere di Massimiliano De Florio,https://www.milanotoday.it/eventi/sospesi-nel-tempo-2021.html,Arte e cultura,"Via Achille Maiocchi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4754571,9.2138647,0
Mostre,06-01-22,2021-11-26,"Via Achille Maiocchi, 15, Milano, MI",Maiocchi15,Sospesi nel tempo e nello spazio. Esposizione delle opere di Massimiliano De Florio,https://www.milanotoday.it/eventi/sospesi-nel-tempo-2021.html,Arte e cultura,"Via Achille Maiocchi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4754571,9.2138647,0
Teatri,26-11-21,2021-11-26,"Via Giacomo Watt, 32, Milano, MI",Factory 32,'Il nome potete metterlo voi': lo spettacolo per dire stop alla violenza sulle donne,https://www.milanotoday.it/eventi/il-nome-potete-metterlo-voi.html,Teatro e spettacolo,"32, Via Giacomo Watt, San Cristoforo, Municipio 6, Milano, Lombardia, 20143, Italia",45.4436684,9.1508319,6
Spettacoli,26-11-21,2021-11-26,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Volevo fare la rockstar - Carmen Consoli,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2021-2022/volevo-fare-la-rockstar-carmen-consoli,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,4
Manifestazioni,27-11-21,2021-11-27,"Porta Venezia, Milano, MI",Giardini Indro Montanelli,Al Villaggio delle Meraviglie si accende l'albero di Natale,https://www.milanotoday.it/eventi/albero-natale-villaggio-meraviglie.html,Altri eventi,"Porta Venezia, Piazza Guglielmo Oberdan, Guastalla, Municipio 1, Milano, Lombardia, 20219, Italia",45.4742941,9.2052385,0
,28-11-21,2021-11-27,"Corso Europa, Milano, MI",Villa Burba,Nobody - Viaggio sensoriale attraverso la tratta e lo sfruttamento sessuale,https://www.milanotoday.it/eventi/nobody-viaggio-sensoriale-2021.html,Non classificato,"Corso Europa, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4648635,9.1969852,8
Incontri,27-11-21,2021-11-27,"Via Cesare Correnti, 11, Milano, MI",SANT'AMBROGIO,"""Un'altra notte"": performance di figura tra la vita e il sogno",https://www.milanotoday.it/eventi/un-altra-notte-performance-2021.html,Formazione e networking,"11, Via Cesare Correnti, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4596165,9.1798297,8
Teatri,23-12-21,2021-11-27,"Via Rivoli, 6, Milano, MI",Piccolo Teatro Studio Melato,"Il ""Doppio sogno"" di Schnitzler al Piccolo Teatro Studio Melato",https://www.milanotoday.it/eventi/spettacolo-doppio-sogno-piccolo-teatro-studio-melato.html,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881,8
Teatri,27-11-21,2021-11-27,"Via Alessandro Manzoni, 42, Milano, MI",Teatro Manzoni,"Al Teatro Manzoni lo spettacolo ""Cappuccetto Rosso""",https://www.milanotoday.it/eventi/spettacolo-cappuccetto-rosso-per-bambini.html,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Teatri,27-11-21,2021-11-27,"Viale Bligny, 22, Milano, MI",Libreria Egea,"Samaritana Rattazzi legge ""l'albero dei sogni""",https://www.milanotoday.it/eventi/samaritana-rattazzi.html,Teatro e spettacolo,"22, Viale Bligny, Vigentina, Municipio 5, Milano, Lombardia, 20136, Italia",45.4509883,9.1895043,8
Teatri,27-11-21,2021-11-27,"Largo Gustav Mahler, Milano, MI",Auditorium di Milano,"Lo spettacolo ""La nonna di Mozart"" è un gioco di musica per i bambini",https://www.milanotoday.it/eventi/spettacolo-nonna-di-mozart-auditorium-verdi.html,Teatro e spettacolo,"Largo Gustav Mahler, Ticinese, Municipio 5, Milano, Lombardia, 20136, Italia",45.4464478,9.1792601,6
Teatri,28-11-21,2021-11-27,"Via Arcivescovo Romilli, 15, Milano, MI",Spazio DiLà,Dalle serenate al teatro: lo spettacolo di Riccardo Dell'Orfano sulla Milano che non c'è più,https://www.milanotoday.it/eventi/spettacolo-riccardo-dell-orfano.html,Teatro e spettacolo,"Via Arcivescovo Romilli, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4405961,9.2139752,0
,27-11-21,2021-11-27,"Via Oglio, 21, Milano, MI",Ri_Nascita,"Inaugurato oggi a Milano “Ri-nascita”,  un nuovo spazio di aggregazione femminile",https://www.milanotoday.it/eventi/inaugurato-oggi-2021.html,Non classificato,"Sportello TodoCambia, 21, Via Oglio, Lodi - Corvetto, Municipio 4, Milano, Lombardia, 20139, Italia",45.4399311,9.2187779,0
,04-12-21,2021-11-27,"Via Nicola Antonio Porpora, 16, Milano, MI",Galleria Spazioporpora,"Human Perceptions, la mostra bipersonale di Anastasia Yanchuk Nati & Katia Longoni",https://www.milanotoday.it/eventi/human-perceptions-bipersonale.html,Non classificato,"Hotel Paola, 16, Via Nicola Antonio Porpora, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20131, Italia",45.4859149,9.2196634,0
,27-11-21,2021-11-27,"Via Francesco Domenico Guerrazzi, 2, Milano, MI",Negozio Tea & Tao,Evento arte e tè: degustazione di un quadro,https://www.milanotoday.it/eventi/evento-arte-e-te.html,Non classificato,"2, Via Francesco Domenico Guerrazzi, Pagano, Municipio 1, Milano, Lombardia, 20145, Italia",45.4752035,9.1707291,2
Incontri,27-11-21,2021-11-27,"Piazza Ventiquattro Maggio, Milano, MI",Rockol- Ubiqo,"Una festa speciale in compagnia di Carolina, Topo Tip e Babbo Natale",https://www.milanotoday.it/eventi/festa-natale-carolina-topo-tip-babbo-natale.html,Formazione e networking,"Piazza Ventiquattro Maggio, Ticinese, Municipio 5, Milano, Lombardia, 20136, Italia",45.4529634,9.1804834,6
Mercatini,28-11-21,2021-11-27,"Via Sant'Achilleo, 4, Milano, MI",CasAmica Onlus,Torna il mercatino di Natale di Casamica Onlus,https://www.milanotoday.it/eventi/mercatino-di-natale-di-casamica-onlus.html,Mercati e shopping,"4, Via Sant'Achilleo, Corsica, Municipio 4, Milano, Lombardia, 20059, Italia",45.4678752,9.2346382,0
Cibo e Vino,27-11-21,2021-11-27,"Via Melchiorre Gioia, Milano, MI",House of pulled,"A Milano il primo locale dedicato alla ""pulled meat"": all'inaugurazione carne e birra gratis",https://www.milanotoday.it/eventi/ristorante-panini-pulled-meat.html,Enogastronomia,"Via Melchiorre Gioia, Brera, Municipio 1, Milano, Lombardia, 20100, Italia",45.4803757,9.190068,8
Teatri,27-11-21,2021-11-27,"Via Cesare Correnti, 11, Milano, MI",Sant'Ambrogio,"Un'altra notte, performance di figura tra la vita e il sogno",https://www.milanotoday.it/eventi/un-altra-notte.html,Teatro e spettacolo,"11, Via Cesare Correnti, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4596165,9.1798297,8
Spettacoli,27-11-21,2021-11-27,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Concerto - Christian Thielemann,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2021-2022/concerto-esa-pekka-salonen,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701,8
Spettacoli,27-11-21,2021-11-27,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Ferzaneide - Ferzan Ozpetek,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2021-2022/ferzaneide-ferzan-ozpetek,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,4
,27-11-21,2021-11-27,"Largo Gustav Mahler, Milano, MI",Auditorium di Milano,Seconda tappa di “Crescendo in musica”: Laverdi dedica una favola musicale a mozart e a… sua nonna!,https://www.milanotoday.it/eventi/seconda-tappa-di-crescendo-in-musica.html,Non classificato,"Largo Gustav Mahler, Ticinese, Municipio 5, Milano, Lombardia, 20136, Italia",45.4464478,9.1792601,6
