categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,cluster,subcluster,hierarchical_id
Concerti,13-04-19,13-04-19,"Via Marco D'Oggiono, Milano, MI",Teatro LabArca,The look of love: omaggio a Burt Bacharach - Paola Zigoi Quintet,https://www.milanotoday.it/eventi/the-look-of-love.html,Musica e vita notturna,"Via Marco d'Oggiono, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4569667,9.1758861,0,0,0.0
Corsi,13-04-19,13-04-19,"Piazza Mentana, 3, Milano, MI",Biblioteca,'Il tuo orto sul balcone': corso gratuito per imparare a coltivare frutta e verdura,https://www.milanotoday.it/eventi/tuo-orto-su-balcone.html,Formazione e networking,"3, Piazza Mentana, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4616118,9.1820833,0,0,0.0
Spettacoli,14-04-19,14-04-19,"Via Watt 32,Milano,20143, Milano, MI,Italia",Factory32,House Macbeth,https://www.teatro.it/spettacoli/milano/factory-32/2018-2019/house-macbeth,Teatro e spettacolo,"32, Via Giacomo Watt, San Cristoforo, Municipio 6, Milano, Lombardia, 20143, Italia",45.4436684,9.1508319,0,-1,0.-1
Spettacoli,14-04-19,14-04-19,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Totò e Vicè,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-fassbinder/2018-2019/toto-e-vice,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0,0,0.0
Spettacoli,14-04-19,14-04-19,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,La scortecata,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2018-2019/la-scortecata,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0,0,0.0
Spettacoli,14-04-19,14-04-19,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,Un quaderno per l'inverno,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2018-2019/un-quaderno-per-linverno,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0,0,0.0
Incontri,14-04-19,14-04-19,"Piazza del Duomo, Milano, MI",Mondadori Megastore,Fabrizio Moro incontra i fan e firma le copie del nuovo album: domenica 14 aprile in Mondadori Megastore,https://www.milanotoday.it/eventi/fabrizio-moro-mondadori-megastore.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Spettacoli,14-04-19,14-04-19,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,Smack! Il musical,https://www.teatro.it/spettacoli/milano/leonardo/2018-2019/smack-il-musical,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901,0,6,0.6
Spettacoli,14-04-19,14-04-19,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Piccoli crimini coniugali,https://www.teatro.it/spettacoli/milano/manzoni/2018-2019/piccoli-crimini-coniugali,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,0,0,0.0
,14-04-19,14-04-19,"Bastioni di Porta Venezia, Milano, MI",Giardini Indro Montanelli,A Milano la caccia al tesoro più golosa del mondo: tutti a cercare gli ovetti Lindt al parco,https://www.milanotoday.it/eventi/caccia-tesoro-lindt.html,Non classificato,"Bastioni di Porta Venezia, Giardini Porta Venezia, Municipio 1, Milano, Lombardia, 20219, Italia",45.4747584,9.2036113,0,0,0.0
Mercatini,14-04-19,14-04-19,"Alzaia Naviglio Grande, Milano, MI",,"""Fiori e sapori sul Naviglio Grande"": domenica 14 aprile il mercatino di fiori e piante torna in città",https://www.milanotoday.it/eventi/fiori-e-sapori-naviglio-mercatino-fiori-piante.html,Mercati e shopping,"Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20136, Italia",45.4520419,9.1756524,0,0,0.0
Spettacoli,14-04-19,14-04-19,"Corso Venezia 2/A,20121, Milano, MI,Italia",San Babila,Fame The Musical,https://www.teatro.it/spettacoli/milano/san-babila/2018-2019/fame-the-musical,Teatro e spettacolo,"2a, Corso Venezia, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4670204,9.1981104,0,0,0.0
Spettacoli,14-04-19,14-04-19,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Opera buffa - Il Flauto Magico e cento altre bagatelle,https://www.teatro.it/spettacoli/milano/menotti/2018-2019/opera-buffa-il-flauto-magico-e-cento-altre-bagatelle,Teatro e spettacolo,"11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699888,9.2132156,0,9,0.9
Spettacoli,14-04-19,14-04-19,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Alle 5 da me,https://www.teatro.it/spettacoli/milano/carcano/2018-2019/alle-5-da-me,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,0,0,0.0
Disco&Feste,14-04-19,14-04-19,"Via Tortona, 35, Milano, MI",NHow Hotel,"""Tortona Design Week Closing Party"": domenica 14 aprile la festa al NHow Hotel per la chiusura del Fuorisalone 2019",https://www.milanotoday.it/eventi/design-week-festa-nhow-hotel-fuorisalone.html,Musica e vita notturna,"Elite Italia, 35, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4499864,9.1598472,0,0,0.0
Incontri,27-04-19,15-04-19,"Via Laghetto, 2, Milano, MI",Spazio Civico ChiAmaMilano,Ostacoli o barriere/fuga,https://www.milanotoday.it/eventi/ostacoli-o-barriere-fuga-alice-cottinelli.html,Formazione e networking,"Chiamamilano, 2, Via Laghetto, Duomo, Brera, Milano, Lombardia, 20122, Italia",45.4614842,9.195516,0,0,0.0
Incontri,15-04-19,15-04-19,"Corso Garibaldi, 27, Milano, MI",Cam Garibaldi,"Leonardo da Vinci: arti, mecenati, professioni e l'amore per milano",https://www.milanotoday.it/eventi/leonardo-da-vinci-arti-mecenati-professioni-e-l-amore-per-milano.html,Formazione e networking,"27, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4730231,9.18362,0,0,0.0
Mostre,27-04-19,15-04-19,"Via Laghetto, 2, Milano, MI",Negozio Civico ChiAmaMilano,"Mostra personale ""ostacoli o barriere/fuga""",https://www.milanotoday.it/eventi/mostra-personale-ostacoli-o-barriere-fuga.html,Arte e cultura,"Chiamamilano, 2, Via Laghetto, Duomo, Brera, Milano, Lombardia, 20122, Italia",45.4614842,9.195516,0,0,0.0
Spettacoli,15-04-19,15-04-19,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Decameron - Un racconto italiano in tempo di peste,https://www.teatro.it/spettacoli/milano/carcano/2018-2019/decameron-un-racconto-italiano-in-tempo-di-peste,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,0,0,0.0
Concerti,15-04-19,15-04-19,"Largo Antonio Greppi 1, Milano, MI",Piccolo Teatro Strehler,"Jazz al Piccolo: ""Il Mondo Musicale di Antonello Salis"", lunedì 15 aprile presso il Piccolo Teatro Strehler",https://www.milanotoday.it/eventi/jazz-concerto-antonello-salis-teatro.html,Musica e vita notturna,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114,0,0,0.0
Mostre,27-04-19,16-04-19,"Via Varese, 6, Milano, MI",Quartiere Garibaldi,Blu humanity mostra personale di pittura del maestro Aniello Saravo,https://www.milanotoday.it/eventi/blu-humanity-mostra-personale-di-pittura-del-maestro-aniello-2019.html,Arte e cultura,"6, Via Varese, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4790957,9.1845481,0,0,0.0
Mostre,31-05-19,16-04-19,"Via Andrea Maffei, 1, Milano, MI",Other Size Gallery,Ousmane ndiaye dago. Donna terra,https://www.milanotoday.it/eventi/ousmane-ndiaye-dago-donna-terra-ousmane-ndiaye-dago.html,Arte e cultura,"1, Via Andrea Maffei, XXII Marzo, Municipio 4, Milano, Lombardia, 20135, Italia",45.4588219,9.209057,0,-1,0.-1
Incontri,16-04-19,16-04-19,"Piazza del Duomo, Milano, MI",Mondadori Megastore,Intervista a Carlo Cracco in Mondadori Megastore: martedì 16 aprile,https://www.milanotoday.it/eventi/intervista-carlo-cracco-mondadori-megastore.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Spettacoli,16-04-19,16-04-19,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Drusilla Foer - Eleganzissima,https://www.teatro.it/spettacoli/milano/manzoni/2018-2019/eleganzissima,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,0,0,0.0
Teatri,18-04-19,16-04-19,"Via Pier Lombardo, 14, Milano, MI",Teatro Franco Parenti,'Vangelo secondo Lorenzo' in scena al Parenti,https://www.milanotoday.it/eventi/vangelo-secondo-lorenzo-parenti.html,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0,3,0.3
Concerti,16-04-19,16-04-19,"Via Valtellina, 25, Milano, MI",Alcatraz Milano,Tre Allegri Ragazzi Morti in concerto: il 16 aprile all'Alcatraz,https://www.milanotoday.it/eventi/tre-allegri-ragazzi-morti-concerto-alcatraz.html,Musica e vita notturna,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768,0,5,0.5
Incontri,16-04-19,16-04-19,"Via Pinamonte da Vimercate, 10, Milano, MI",,Kuturi,https://www.milanotoday.it/eventi/kuturi-kuturi-2019.html,Formazione e networking,"10, Via Pinamonte da Vimercate, Brera, Municipio 1, Milano, Lombardia, 20100, Italia",45.4793954,9.1827642,0,0,0.0
Mostre,25-05-19,16-04-19,"Via San Vittore, 21, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Museo della Scienza, arriva la mostra sull'alpino-eroe della spedizione al Polo Nord",https://www.milanotoday.it/eventi/museo-scienza-mostra-alpino.html,Arte e cultura,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462,0,0,0.0
Mostre,16-04-19,16-04-19,"Via Antonio Kramer, 5, Milano, MI",museo dei Cappuccini,"Martedì 16 aprile, ore 17.00 e ore 18.30 al museo dei Cappuccini, la conferenza ""immagini di resurrezione"" a cura di Rosa Giorgi",https://www.milanotoday.it/eventi/martedi-16-aprile-ore-17-00-e-ore-18-30-al-museo-dei-cappuccini-.html,Arte e cultura,"Museo dei Cappuccini, 5, Via Antonio Kramer, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4688373,9.2084455,0,9,0.9
Teatri,17-04-19,17-04-19,"Via Alessandro Manzoni, 42, Milano, MI",Teatro Manzoni,'Perché mi stai guardando?': il 17 aprile cabaret al Teatro Manzoni,https://www.milanotoday.it/eventi/perche-mi-stai-guardando.html,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,0,0,0.0
Inaugurazioni,17-04-19,17-04-19,"Viale Lunigiana, 35, Milano, MI",Mail Boxes Etc,Mail Boxes Etc. apre le porte del suo quartier general di Milano,https://www.milanotoday.it/eventi/mail-boxes-etc-apertura.html,Inaugurazioni,"Viale Lunigiana, Maciachini - Maggiolina, Municipio 2, Milano, Lombardia, 20125, Italia",45.4927447,9.2030475,0,-1,0.-1
Mostre,08-06-19,17-04-19,"Corso di Porta Vittoria, 6, Milano, MI",Palazzo Sormani,"Mostra a Palazzo Sormani, Milano ricorda Giuseppe Fava, il pittore e giornalista ucciso dalla mafia",https://www.milanotoday.it/eventi/mostra-palazzo-sormani.html,Arte e cultura,"Biblioteca Comunale Centrale Sormani, 6, Corso di Porta Vittoria, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4621276,9.1981128,0,0,0.0
Spettacoli,17-04-19,17-04-19,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,Contenuti Zero Varietà,https://www.teatro.it/spettacoli/milano/leonardo/2018-2019/contenuti-zero-varieta,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901,0,6,0.6
Spettacoli,17-04-19,17-04-19,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Perché mi stai guardando?,https://www.teatro.it/spettacoli/milano/manzoni/2018-2019/perche-mi-stai-guardando,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,0,0,0.0
Incontri,26-05-19,17-04-19,"Via Giovanni Battista Piranesi, 10, Milano, MI",FM Centro per l'Arte Contemporanea,Il soggetto imprevisto. 1978 arte e femminismo in Italia,https://www.milanotoday.it/eventi/il-soggetto-imprevisto-1978-arte-e-femminismo-2019.html,Formazione e networking,"10, Via Giovanni Battista Piranesi, Corsica, Municipio 4, Milano, Lombardia, 20135, Italia",45.4605777,9.2259716,0,10,0.10
Spettacoli,18-04-19,18-04-19,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Nel tempo degli dei - Il calzolaio di Ulisse,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2018-2019/il-calzolaio-di-ulisse,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114,0,0,0.0
Incontri,18-04-19,18-04-19,"Piazza San Babila, 3, Milano, MI",Istituto Marangoni,"Conversazioni gratuite all'Istituto Marangoni: giovedì 18 aprile incontro con Francesco Ragazzi di ""Palm Angels""",https://www.milanotoday.it/eventi/conversazioni-gratuite-istituto-marangoni.html,Formazione e networking,"3, Piazza San Babila, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4665231,9.1971251,0,0,0.0
Concerti,18-04-19,18-04-19,"Piazza del Liberty, Milano, MI",Apple Store,"Milano, concerto di Gazelle gratis in piazza Liberty: appuntamento fuori dall'Apple Store",https://www.milanotoday.it/eventi/concerto-gazelle-gratis.html,Musica e vita notturna,"Piazza del Liberty, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4653631,9.1939578,0,0,0.0
Spettacoli,18-04-19,18-04-19,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Vangelo secondo Lorenzo,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2018-2019/vangelo-secondo-lorenzo,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0,3,0.3
Spettacoli,18-04-19,18-04-19,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,Il ragazzo dell'ultimo banco,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2018-2019/il-ragazzo-dellultimo-banco,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881,0,0,0.0
,11-05-19,18-04-19,"Via del Lauro, 10, Milano, MI",Galleria Nuages,"Lucio Schiavon: la mostra su ""Città immaginarie""",https://www.milanotoday.it/eventi/lucio-schiavon-citta-immaginarie.html,Non classificato,"10, Via del Lauro, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.468594,9.1861474,0,0,0.0
Religione,21-04-19,18-04-19,"Piazza del Duomo, Milano, MI",Piazza Del Duomo,Pasqua 2019 a Milano: orari messe e Via Crucis in Duomo a Milano con arcivescovo Delpini,https://www.milanotoday.it/eventi/orari-messa-pasqua-via-crucis-2019.html,Altri eventi,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Concerti,18-04-19,18-04-19,"Via Valtellina, 25, Milano, MI",Alcatraz Milano,Beirut in concerto: il 18 aprile all'Alcatraz,https://www.milanotoday.it/eventi/beirut-concerto-alcatraz.html,Musica e vita notturna,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768,0,5,0.5
Spettacoli,18-04-19,18-04-19,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Ombre folli,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-fassbinder/2018-2019/ombre-folli,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0,0,0.0
Mostre,14-07-19,19-04-19,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,A Palazzo Reale in mostra le macchine di Leonardo Da Vinci,https://www.milanotoday.it/eventi/leonardo-da-vinci-mostra-palazzo-reale.html,Arte e cultura,"Giacomo, 12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20100, Italia",45.4632066,9.1914879,0,0,0.0
Cinema,22-04-19,19-04-19,"Viale Vittorio Veneto, 2, Milano, MI",Cinema Spazio Oberdan,Sei film per celebrare i valori di Pasqua: dal 19 al 22 aprile una rassegna al Cinema Spazio Oberdan,https://www.milanotoday.it/eventi/rassegna-film-pasqua-cinema-spazio-oberdan.html,Arte e cultura,"Cineteca Milano Meet, 2, Viale Vittorio Veneto, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4753723,9.2039666,0,0,0.0
Concerti,19-04-19,19-04-19,"Via Marco D'Oggiono, Milano, MI",Teatro LAbArca,Paolo Tomelleri family quintet,https://www.milanotoday.it/eventi/paolo-tomelleri-family-quintet-2019.html,Musica e vita notturna,"Via Marco d'Oggiono, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4569667,9.1758861,0,0,0.0
Incontri,29-04-19,19-04-19,"Alzaia Naviglio Grande, 4, Milano, MI",Studio Mitti,"Lo spirito, la carne, il metafisico… e il gioco",https://www.milanotoday.it/eventi/lo-spirito-la-carne-il-metafisico-e-il.html,Formazione e networking,"4, Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4521916,9.1761844,0,0,0.0
Manifestazioni,20-04-19,20-04-19,"Piazza Duca d'Aosta, Milano, MI",,"Messa e festa della vigilia di Pasqua dei ""City Angels"" tra i clochard della Stazione Centrale: sabato 20 aprile",https://www.milanotoday.it/eventi/city-angels-pasqua-stazione-centrale.html,Altri eventi,"Piazza Duca d'Aosta, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4848412,9.2032441,0,4,0.4
Disco&Feste,20-04-19,20-04-19,"Viale Toscana, 31, Milano, MI",Santeria Social Club,"La rapper di Chicago ""Noname"" in concerto: sabato 20 aprile in Santeria",https://www.milanotoday.it/eventi/rapper-chicago-noname-santeria-concerto.html,Musica e vita notturna,"Santeria Toscana 31, 31, Viale Toscana, Vigentina, Municipio 5, Milano, Lombardia, 20136, Italia",45.4456408,9.1883503,0,-1,0.-1
Spettacoli,20-04-19,20-04-19,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Woolf Works,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2018-2019/woolf-works,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287,0,0,0.0
Disco&Feste,21-04-19,21-04-19,"Via Valtellina, 25, Milano, MI",Alcatraz Milano,"""Rainbow Party"": una festa colorata per Pasqua all'Alcatraz domenica 21 aprile",https://www.milanotoday.it/eventi/rainbow-party-festa-pasqua-alcatraz.html,Musica e vita notturna,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768,0,5,0.5
Mostre,01-05-19,21-04-19,"Viale Emilio Alemagna, 6, Milano, MI",Triennale,"Aperture straordinarie alla Triennale per Pasqua , 25 aprile e 1° maggio",https://www.milanotoday.it/eventi/musei-aperti-pasqua-triennale.html,Arte e cultura,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0,0,0.0
,23-04-19,23-04-19,"Viale Pasubio, 5, Milano, MI",Fondazione Giangiacomo Feltrinelli,Le conseguenze del futuro: salute sulla nostra pelle,https://www.milanotoday.it/eventi/le-conseguenze-del-futuro-salute-sulla-nostra-pelle.html,Non classificato,"Fondazione Giangiacomo Feltrinelli, 5, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814126,9.1843952,0,0,0.0
,24-04-19,24-04-19,"Via Alessandro Manzoni, Milano, MI",Insubria Festival,Finntroll - unica data in italia venerdì 26 aprile all'Insubria festival,https://www.milanotoday.it/eventi/finntroll-unica-data-in-italia-venerdi-26-aprile.html,Non classificato,"Via Alessandro Manzoni, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4687477,9.1913712,0,0,0.0
Incontri,28-04-19,25-04-19,"Piazza Castello, Milano, MI",piazza castello,Alto Adige a tavola,https://www.milanotoday.it/eventi/alto-adige-a-tavola-2019.html,Formazione e networking,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Cibo e Vino,04-05-19,25-04-19,"Piazza del Duomo, Milano, MI",,"""Pane in piazza"", sabato 4 maggio la visita dell'Arcivescovo di Milano Mons. Mario Delpini",https://www.milanotoday.it/eventi/pane-in-piazza-cibo-vendita-beneficenza-piazza-duomo.html,Enogastronomia,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Cibo e Vino,28-04-19,25-04-19,"Piazza Castello, Milano, MI",Piazza Castello,"Formaggi, brezen e strudel arrivano a Cologno: ecco 'Alto Adige a Tavola'",https://www.milanotoday.it/eventi/alto-adige-tavola-cologno.html,Enogastronomia,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Cibo e Vino,28-04-19,26-04-19,"Piazza Antonio Gramsci, Milano, MI",,Festival del riso: dal 26 al 28 aprile a Cinisello Balsamo,https://www.milanotoday.it/eventi/festival-riso-cinisello-balsamo.html,Enogastronomia,"Piazza Antonio Gramsci, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, Italia",45.4816852,9.1686531,0,-1,0.-1
,28-04-19,26-04-19,"Piazza Antonio Gramsci, Milano, MI",Piazza Gramsci,'Festival del riso': dal 26 al 28 aprile a Cinisello,https://www.milanotoday.it/eventi/festival-riso-cinisello.html,Non classificato,"Piazza Antonio Gramsci, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, Italia",45.4816852,9.1686531,0,-1,0.-1
Mercatini,28-04-19,26-04-19,"Piazza Sant'Ambrogio, 15, Milano, MI",Basilica di Sant'Ambrogio,"""Flora et decora"", la fiera dei fiori e dell'arredamento del giardino dal 26 al 28 aprile alla Basilica Sant'Ambrogio",https://www.milanotoday.it/eventi/flora-et-decora-2019.html,Mercati e shopping,"Museo della Basilica di Sant'Ambrogio, 15, Piazza Sant'Ambrogio, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4623364,9.1763635,0,0,0.0
Incontri,16-05-19,26-04-19,"Corso di Porta Ticinese, 69, Milano, MI",spazioRAW,Skin project - Silvia Alessi/bìfoto fest,https://www.milanotoday.it/eventi/skin-project-silvia-alessi-bifoto-fest-silvia-alessi.html,Formazione e networking,"69, Corso di Porta Ticinese, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4566187,9.1808704,0,0,0.0
Cibo e Vino,28-04-19,26-04-19,"Piazza del Duomo, Milano, MI",,"Annullato: ""Carbonara Festival"", dal 26 al 28 aprile in piazza Duomo",https://www.milanotoday.it/eventi/festival-carbonara-2019.html,Enogastronomia,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Incontri,27-04-19,27-04-19,"Largo Antonio Greppi, Milano, MI",Piccolo Teatro Strehler,Incontro con Cesare Cremonini sabato 27 aprile al Piccolo Teatro Strehler,https://www.milanotoday.it/eventi/incontro-cesare-cremonini-piccolo-teatro.html,Formazione e networking,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114,0,0,0.0
Incontri,27-04-19,27-04-19,"Piazza del Duomo, Milano, MI",Mondadori Megastore,Francesco Renga presenta il nuovo album in Mondadori Megastore: sabato 27 aprile,https://www.milanotoday.it/eventi/franceso-renga-mondadori-nuovo-album.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Spettacoli,27-04-19,27-04-19,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Manon Lescaut,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2018-2019/manon-lescaut,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287,0,0,0.0
